step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
113,2031.09,2129952.797816,400004.460764,999999.951521,0.0,0.023471,0.008763,0.014645,0.16517,0.066651,0.11509,5,9,0.004142,0.007826,0.513487,40,20,15,70,31,22,1,16.129,14.85,1.143,6.02,6.75,3.19,0
114,2028.39,2123562.975571,400004.392162,999999.952262,0.0,0.023735,0.008862,0.01481,0.166383,0.067392,0.11509,5,10,0.004184,0.007905,0.518676,46,21,12,70,24,17,0,20.833,14.83,1.143,7.40,5.84,4.61,0
115,2024.60,2117192.305018,400004.464114,999999.952678,0.0,0.023894,0.008921,0.014909,0.167592,0.067856,0.115138,7,12,0.004219,0.007971,0.523026,43,21,16,71,32,23,1,21.875,14.89,1.143,7.88,5.59,4.55,0
116,2028.57,2110840.753332,400004.367307,999999.95083,0.0,0.024085,0.008992,0.015028,0.168798,0.068405,0.117534,6,11,0.004255,0.00804,0.527536,44,21,15,72,36,26,1,16.667,14.85,1.143,7.82,5.02,3.52,0
117,2024.69,2104508.274999,400004.301647,999999.949091,0.0,0.024336,0.009086,0.015185,0.17,0.069125,0.119993,6,10,0.004303,0.008131,0.53351,41,21,14,73,35,25,1,17.143,14.70,1.143,7.69,5.91,2.75,0
118,2025.97,2098194.780203,400004.396841,999999.948234,0.0,0.024482,0.00914,0.015276,0.171198,0.069537,0.121262,5,10,0.004328,0.008177,0.536567,45,20,14,73,31,22,1,16.129,14.62,1.143,6.84,7.25,3.44,0
119,2029.71,2091900.238406,400004.366734,999999.948817,0.0,0.024685,0.009216,0.015402,0.172393,0.07012,0.121262,6,11,0.004368,0.008252,0.541456,42,21,14,74,34,24,1,17.647,14.50,1.143,6.16,4.53,4.15,0
120,2031.68,2085624.562735,400004.295644,999999.946553,0.0,0.024865,0.009283,0.015514,0.173584,0.07064,0.124045,6,11,0.004405,0.008321,0.545976,45,20,13,73,24,17,0,25.000,14.63,1.143,6.66,6.30,2.94,0
121,2030.51,2079367.713373,400004.344177,999999.944406,0.0,0.025042,0.009349,0.015624,0.174772,0.071151,0.126702,6,11,0.004441,0.008388,0.550386,45,20,11,73,33,24,1,18.182,14.74,1.143,7.90,5.16,3.02,0
122,2027.26,2073129.625759,400004.500843,999999.943376,0.0,0.025183,0.009402,0.015712,0.175956,0.071547,0.128127,5,10,0.004463,0.00843,0.553165,42,21,14,75,37,26,1,13.514,14.80,1.143,6.64,5.96,2.90,0
123,2028.14,2066910.274997,400004.376579,999999.942183,0.0,0.025361,0.009469,0.015823,0.177137,0.072062,0.129834,6,10,0.004499,0.008498,0.557621,41,20,14,74,29,21,1,20.690,14.70,1.143,7.09,4.30,3.99,0
124,2027.15,2060709.571519,400004.362872,999999.94269,0.0,0.02559,0.009554,0.015966,0.178314,0.072707,0.129972,5,9,0.004538,0.008571,0.562387,38,20,12,73,26,19,0,19.231,14.68,1.143,7.72,6.78,4.53,0
125,2023.10,2054527.473727,400004.36053,999999.942066,0.0,0.025783,0.009626,0.016086,0.179488,0.073238,0.131127,4,8,0.004563,0.008619,0.565513,39,21,14,73,33,24,1,12.121,14.39,1.143,7.98,6.68,3.25,0
126,2024.24,2048363.907731,400004.415517,999999.941642,0.0,0.025924,0.009678,0.016174,0.180658,0.073636,0.131949,5,9,0.004587,0.008664,0.568496,41,20,13,74,34,24,1,14.706,14.44,1.143,6.89,5.87,3.81,0
127,2024.93,2042218.837753,400004.382025,999999.942118,0.0,0.026092,0.009741,0.016279,0.181824,0.074112,0.131949,5,10,0.004615,0.008718,0.572018,43,20,13,74,30,21,1,16.667,14.63,1.143,7.65,6.67,3.08,0
128,2021.46,2036092.224966,400004.406238,999999.942702,0.0,0.026296,0.009817,0.016406,0.182987,0.074696,0.131949,6,11,0.004654,0.008792,0.576842,46,21,14,73,25,18,0,24.000,14.78,1.143,6.32,5.63,3.05,0
129,2020.03,2029983.974551,400004.304524,999999.942009,0.0,0.026507,0.009896,0.016538,0.184146,0.075318,0.133264,7,12,0.004704,0.008885,0.582963,44,20,12,71,22,16,0,31.818,14.76,1.143,6.14,4.46,4.24,0
130,2020.83,2023894.073505,400004.325912,999999.942685,0.0,0.026746,0.009985,0.016687,0.185302,0.075994,0.133264,5,9,0.004745,0.008962,0.587999,38,20,12,70,26,19,0,19.231,14.53,1.143,6.60,5.04,4.14,0
131,2019.07,2017822.432376,400004.413279,999999.943326,0.0,0.026973,0.01007,0.016829,0.186455,0.076635,0.133264,5,10,0.004783,0.009034,0.592739,43,20,14,71,31,22,1,16.129,14.65,1.143,7.04,4.44,3.81,0
132,2019.93,2011769.005533,400004.462098,999999.943259,0.0,0.027174,0.010145,0.016954,0.187604,0.077217,0.133913,6,10,0.004825,0.009113,0.597893,40,20,16,70,28,20,1,21.429,14.32,1.143,6.46,5.78,3.11,0
133,2023.67,2005733.742114,400004.366241,999999.943222,0.0,0.02738,0.010222,0.017083,0.18875,0.077797,0.13453,5,9,0.004859,0.009176,0.602056,38,21,17,69,22,16,0,22.727,14.44,1.143,6.52,5.17,2.86,0
134,2026.31,1999716.573632,400004.472728,999999.943665,0.0,0.027534,0.010279,0.017179,0.189892,0.07824,0.13453,6,10,0.004889,0.009233,0.605801,41,21,16,71,37,27,1,16.216,14.40,1.143,6.05,4.43,4.17,0
135,2028.94,1993717.454306,400004.338129,999999.944174,0.0,0.027711,0.010345,0.01729,0.191031,0.078749,0.13453,6,11,0.004923,0.009298,0.610045,46,21,12,71,30,21,1,20.000,14.61,1.143,7.56,4.52,4.34,0
136,2031.12,1987736.347863,400004.396592,999999.944869,0.0,0.027953,0.010436,0.017441,0.192166,0.079444,0.13453,6,11,0.004969,0.009386,0.615782,44,21,15,70,26,18,1,23.077,14.77,1.143,7.38,5.74,3.84,0
137,2030.19,1981773.196687,400004.312082,999999.945594,0.0,0.02821,0.010532,0.017602,0.193298,0.080169,0.13453,5,9,0.005012,0.009467,0.621093,40,20,15,72,35,25,1,14.286,14.81,1.143,6.38,4.73,4.08,0
138,2033.81,1975827.892825,400004.400963,999999.945535,0.0,0.028365,0.01059,0.017699,0.194427,0.080606,0.135025,5,9,0.005037,0.009514,0.624186,39,21,16,73,34,24,1,14.706,14.65,1.143,6.18,6.75,4.06,0
139,2036.77,1969900.437573,400004.377967,999999.943827,0.0,0.028618,0.010685,0.017857,0.195552,0.081335,0.137461,6,11,0.005087,0.009608,0.630355,43,21,12,73,30,21,1,20.000,14.35,1.143,6.24,5.67,3.51,0
140,2036.21,1963990.755143,400004.475887,999999.944295,0.0,0.02878,0.010745,0.017958,0.196674,0.081803,0.137461,6,11,0.00512,0.009671,0.634479,42,20,14,74,34,24,1,17.647,14.40,1.143,6.65,4.84,4.43,0
141,2037.40,1958098.808746,400004.23962,999999.943725,0.0,0.029006,0.010829,0.018099,0.197792,0.082456,0.138683,6,11,0.005166,0.009758,0.640178,42,20,15,74,33,24,1,18.182,14.55,1.143,7.19,5.76,3.38,0
142,2040.49,1952224.542291,400004.230658,999999.943922,0.0,0.029263,0.010925,0.01826,0.198907,0.083164,0.139193,4,8,0.005199,0.009821,0.644288,40,21,16,74,32,23,1,12.500,14.60,1.143,6.26,6.28,4.05,0
143,2043.36,1946367.891453,400004.379614,999999.942501,0.0,0.029429,0.010987,0.018364,0.200019,0.083643,0.141092,6,11,0.005231,0.009882,0.648302,45,21,12,75,36,26,1,16.667,14.52,1.143,6.46,6.89,3.82,0
144,2040.17,1940528.81852,400004.425703,999999.940812,0.0,0.029598,0.01105,0.018469,0.201127,0.08414,0.143277,7,12,0.00527,0.009956,0.653137,44,21,16,76,36,26,1,19.444,14.24,1.143,6.79,5.35,4.28,0
145,2043.87,1934707.264543,400004.33439,999999.939761,0.0,0.029849,0.011144,0.018626,0.202232,0.084847,0.145035,5,10,0.005311,0.010034,0.658233,44,21,11,75,24,17,0,20.833,14.36,1.143,7.94,4.90,4.48,0
146,2043.34,1928903.181362,400004.255264,999999.940471,0.0,0.030106,0.01124,0.018786,0.203334,0.085557,0.145035,4,8,0.005346,0.0101,0.662575,40,20,13,75,30,21,1,13.333,14.49,1.143,7.15,5.49,3.83,0
147,2045.93,1923116.507193,400004.392557,999999.941229,0.0,0.03037,0.011339,0.018951,0.204432,0.086315,0.145035,6,11,0.005397,0.010196,0.668877,45,21,12,74,25,18,0,24.000,14.65,1.143,6.31,6.04,3.32,0
148,2043.98,1917347.181878,400004.366081,999999.941794,0.0,0.030565,0.011412,0.019073,0.205527,0.08688,0.145035,6,11,0.005437,0.010272,0.673869,45,20,15,74,32,23,1,18.750,14.36,1.143,6.65,4.94,4.32,0
149,2043.75,1911595.177814,400004.34249,999999.94006,0.0,0.030738,0.011477,0.019181,0.206619,0.087382,0.14727,6,11,0.005473,0.01034,0.678333,44,20,14,74,31,22,1,19.355,14.25,1.143,7.29,4.42,3.86,0
150,2039.67,1905860.419946,400004.358937,999999.940788,0.0,0.030996,0.011574,0.019342,0.207708,0.08811,0.14727,5,10,0.005516,0.010421,0.683649,42,21,12,74,33,24,1,15.152,14.15,1.143,7.05,5.57,3.12,0
151,2037.06,1900142.872624,400004.296058,999999.941113,0.0,0.031202,0.011651,0.019471,0.208793,0.088703,0.147537,6,11,0.005556,0.010497,0.688643,44,21,12,73,29,21,1,20.690,14.44,1.143,7.11,6.20,4.22,0
152,2034.08,1894442.478394,400004.249481,999999.939233,0.0,0.031444,0.011741,0.019622,0.209875,0.089383,0.150096,5,9,0.005595,0.010571,0.693473,41,21,14,73,30,21,1,16.667,14.60,1.143,7.39,4.92,2.93,0
153,2034.27,1888759.181613,400004.319371,999999.937895,0.0,0.031605,0.011801,0.019722,0.210954,0.089838,0.151889,5,9,0.005622,0.010623,0.696888,38,20,12,72,28,20,1,17.857,14.41,1.143,6.66,6.36,4.04,0
154,2035.73,1883092.927957,400004.288355,999999.938215,0.0,0.03182,0.011881,0.019856,0.21203,0.090449,0.152179,5,10,0.00566,0.010694,0.701533,44,20,17,73,35,25,1,14.286,14.19,1.143,6.64,6.92,3.74,0
155,2031.71,1877443.673808,400004.365293,999999.938806,0.0,0.032029,0.011959,0.019987,0.213102,0.09104,0.152179,5,10,0.005695,0.01076,0.705864,44,21,13,74,35,25,1,14.286,14.10,1.143,7.13,4.53,4.68,0
156,2032.65,1871811.398172,400004.388293,999999.939552,0.0,0.032286,0.012055,0.020147,0.214171,0.091786,0.152179,6,10,0.005749,0.010862,0.712552,40,20,13,73,25,18,0,24.000,14.11,1.143,7.63,6.82,3.30,0
157,2036.17,1866195.990629,400004.379084,999999.937906,0.0,0.032511,0.012139,0.020288,0.215237,0.092406,0.154444,4,8,0.005778,0.010918,0.716204,39,21,13,72,27,19,1,14.815,14.38,1.143,6.30,6.04,4.46,0
158,2036.32,1860597.428978,400004.32914,999999.938225,0.0,0.032656,0.012193,0.020379,0.2163,0.092817,0.154536,5,10,0.005803,0.010965,0.719302,43,20,16,71,29,21,1,17.241,14.36,1.143,8.03,5.97,3.42,0
159,2036.45,1855015.661179,400004.307179,999999.937583,0.0,0.032834,0.012259,0.02049,0.21736,0.093332,0.155692,6,10,0.00584,0.011034,0.723841,39,20,16,70,29,21,1,20.690,14.40,1.143,7.68,5.84,3.16,0
160,2037.29,1849450.642394,400004.367334,999999.937662,0.0,0.033056,0.012342,0.020628,0.218416,0.093987,0.156268,7,12,0.005893,0.011134,0.730371,44,20,11,71,31,22,1,22.581,14.55,1.143,6.10,6.70,3.15,0
161,2038.70,1843902.315425,400004.341316,999999.938364,0.0,0.033304,0.012435,0.020783,0.219469,0.094689,0.156268,5,10,0.005935,0.011214,0.735584,43,20,16,70,25,18,0,20.000,14.58,1.143,7.75,4.83,3.29,0
162,2036.42,1838370.638192,400004.342755,999999.938976,0.0,0.033527,0.012518,0.020922,0.220519,0.095301,0.156268,4,8,0.005963,0.011268,0.739113,39,21,11,71,32,23,1,12.500,14.71,1.143,6.79,4.44,3.73,0
163,2037.09,1832855.562212,400004.371795,999999.938594,0.0,0.033735,0.012596,0.021052,0.221566,0.095902,0.157251,6,10,0.006005,0.011348,0.744332,38,20,13,71,32,23,1,18.750,14.64,1.143,6.26,6.51,3.80,0
164,2040.95,1827357.035563,400004.312965,999999.939375,0.0,0.034013,0.0127,0.021226,0.22261,0.096683,0.157251,5,10,0.00605,0.011432,0.749837,42,21,11,70,29,21,1,17.241,14.72,1.143,6.49,5.56,2.90,0
165,2038.36,1821874.980236,400004.28632,999999.939793,0.0,0.034159,0.012754,0.021317,0.223651,0.097101,0.157251,6,10,0.006078,0.011485,0.753318,38,21,15,70,29,21,1,20.690,14.64,1.143,7.03,6.59,3.13,0
166,2037.97,1816409.373049,400004.403085,999999.939706,0.0,0.034314,0.012812,0.021414,0.224688,0.097539,0.157776,5,9,0.006104,0.011535,0.756583,39,20,14,71,32,23,1,15.625,14.54,1.143,6.17,5.47,3.99,0
167,2039.37,1810960.176386,400004.342658,999999.940116,0.0,0.034455,0.012865,0.021502,0.225722,0.097949,0.157776,6,10,0.006133,0.01159,0.760209,40,20,16,70,23,16,0,26.087,14.33,1.143,7.77,4.80,3.35,0
168,2038.32,1805527.316861,400004.376957,999999.939079,0.0,0.034632,0.012931,0.021613,0.226753,0.09844,0.159303,4,8,0.006157,0.011636,0.763227,40,20,15,70,28,20,1,14.286,14.40,1.143,6.76,6.08,4.33,0
169,2035.27,1800110.772119,400004.40811,999999.937036,0.0,0.034852,0.013013,0.02175,0.227781,0.099059,0.161964,5,10,0.006193,0.011704,0.76771,43,21,11,72,34,24,1,14.706,14.28,1.143,6.78,6.90,3.98,0
170,2036.97,1794710.46035,400004.256843,999999.936538,0.0,0.03503,0.013079,0.021861,0.228806,0.099563,0.162965,5,10,0.006223,0.011761,0.771475,44,20,16,73,34,24,1,14.706,14.47,1.143,7.58,6.95,4.09,0
171,2040.43,1789326.368396,400004.369348,999999.934866,0.0,0.035299,0.01318,0.022029,0.229828,0.100336,0.165409,6,11,0.006275,0.011859,0.777917,42,21,16,72,24,17,0,25.000,14.61,1.143,6.75,7.14,4.41,0
172,2042.51,1783958.42232,400004.435926,999999.934269,0.0,0.03548,0.013247,0.022142,0.230847,0.100847,0.166517,5,10,0.006306,0.011917,0.781755,42,20,12,72,33,24,1,15.152,14.41,1.143,7.48,6.73,2.85,0
173,2045.62,1778606.583851,400004.421945,999999.93472,0.0,0.035644,0.013308,0.022244,0.231863,0.101298,0.166517,4,8,0.006328,0.011958,0.784448,39,21,14,72,32,23,1,12.500,14.17,1.143,7.01,6.40,3.74,0
174,2048.10,1773270.791167,400004.327403,999999.935458,0.0,0.035906,0.013406,0.022407,0.232876,0.102036,0.166517,5,9,0.006372,0.012041,0.789886,41,21,16,72,30,21,1,16.667,14.01,1.143,6.13,4.32,3.76,0
175,2048.91,1767951.018322,400004.216022,999999.934779,0.0,0.036132,0.01349,0.022548,0.233886,0.102675,0.167835,5,9,0.006411,0.012115,0.794732,39,20,12,71,27,19,1,18.519,14.25,1.143,7.17,6.09,4.32,0
176,2045.93,1762647.200341,400004.368796,999999.93379,0.0,0.036319,0.01356,0.022665,0.234893,0.103213,0.169362,6,11,0.006448,0.012184,0.799281,44,21,15,70,28,20,1,21.429,14.38,1.143,7.41,6.26,3.23,0
177,2048.00,1757359.297113,400004.388193,999999.9336,0.0,0.036529,0.013638,0.022796,0.235897,0.103808,0.170147,5,9,0.006485,0.012253,0.803809,38,20,14,70,25,18,0,20.000,14.19,1.143,6.15,6.23,2.91,0
178,2045.32,1752087.249559,400004.344444,999999.93137,0.0,0.036799,0.013739,0.022965,0.236898,0.104568,0.173137,5,10,0.00653,0.012337,0.809322,42,21,15,72,36,26,1,13.889,14.27,1.143,7.43,6.24,3.18,0
179,2042.60,1746831.012594,400004.364323,999999.929678,0.0,0.036975,0.013805,0.023075,0.237896,0.105064,0.175324,5,9,0.006559,0.012391,0.812904,39,21,14,72,30,21,1,16.667,14.35,1.143,7.95,5.43,4.56,0
180,2043.10,1741590.551333,400004.22739,999999.926952,0.0,0.037229,0.0139,0.023233,0.238891,0.105797,0.178783,6,10,0.006611,0.012489,0.819295,39,20,16,70,20,14,0,30.000,14.58,1.143,7.63,4.92,4.06,0
181,2039.37,1736365.809163,400004.209858,999999.927666,0.0,0.037478,0.013993,0.023388,0.239883,0.106511,0.178783,6,11,0.006659,0.012579,0.825211,43,21,12,70,28,20,1,21.429,14.70,1.143,7.42,4.53,3.61,0
182,2040.63,1731156.743247,400004.267759,999999.9281,0.0,0.037628,0.014049,0.023482,0.240872,0.106945,0.178783,6,10,0.006689,0.012636,0.828977,38,20,13,71,31,22,1,19.355,14.66,1.143,7.84,6.12,4.19,0
183,2038.81,1725963.305668,400004.220034,999999.927178,0.0,0.037832,0.014125,0.023609,0.241858,0.107508,0.180267,4,9,0.006717,0.012689,0.832439,42,20,13,70,29,21,1,13.793,14.40,1.143,7.21,6.85,3.03,0
184,2042.41,1720785.454438,400004.361754,999999.926446,0.0,0.038032,0.0142,0.023734,0.242841,0.108071,0.181561,5,10,0.006749,0.01275,0.83645,45,21,14,70,27,19,1,18.519,14.54,1.143,8.09,5.85,3.86,0
185,2046.33,1715623.12654,400004.214285,999999.927025,0.0,0.038238,0.014277,0.023862,0.243821,0.10865,0.181561,5,9,0.006783,0.012814,0.840628,41,21,15,70,23,16,0,21.739,14.35,1.143,7.96,4.37,2.73,0
186,2049.99,1710476.299833,400004.287921,999999.927056,0.0,0.038513,0.01438,0.024034,0.244798,0.109422,0.182302,5,10,0.006827,0.012898,0.846109,44,21,17,69,21,15,0,23.810,14.61,1.143,7.98,7.22,4.35,0
187,2049.28,1705344.89266,400004.321807,999999.926919,0.0,0.038651,0.014431,0.02412,0.245772,0.109822,0.182839,6,10,0.006856,0.012952,0.849654,40,20,15,69,23,16,0,26.087,14.32,1.143,7.46,5.38,3.18,0
188,2051.68,1700228.897391,400004.297297,999999.927079,0.0,0.038921,0.014532,0.024289,0.246743,0.110599,0.183456,6,11,0.00691,0.013053,0.856262,42,21,15,70,33,24,1,18.182,14.28,1.143,7.96,7.29,3.50,0
189,2052.74,1695128.24709,400004.244426,999999.926064,0.0,0.039096,0.014597,0.024398,0.247711,0.111106,0.184978,6,10,0.006946,0.013121,0.860703,40,20,15,72,34,24,1,17.647,14.49,1.143,6.27,4.29,4.44,0
190,2051.72,1690042.881204,400004.261478,999999.925868,0.0,0.03925,0.014654,0.024494,0.248676,0.111542,0.18561,5,10,0.006973,0.013171,0.864001,43,20,17,72,32,23,1,15.625,14.28,1.143,6.28,5.94,3.37,0
191,2048.82,1684972.78525,400004.358804,999999.925772,0.0,0.039462,0.014733,0.024626,0.249638,0.112152,0.186315,6,11,0.007015,0.01325,0.869148,43,21,16,72,33,24,1,18.182,14.40,1.143,7.35,6.65,3.76,0
192,2045.88,1679917.901376,400004.196693,999999.924361,0.0,0.039713,0.014827,0.024783,0.250597,0.112874,0.188447,6,11,0.007064,0.013342,0.875166,45,21,11,73,36,26,1,16.667,14.60,1.143,7.38,5.65,4.71,0
193,2047.76,1674878.182053,400004.227158,999999.924821,0.0,0.039964,0.014921,0.02494,0.251554,0.113566,0.188679,4,8,0.007098,0.013406,0.879367,39,20,16,73,30,21,1,13.333,14.61,1.143,5.98,5.41,2.78,0
194,2044.91,1669853.575196,400004.310116,999999.925308,0.0,0.040155,0.014992,0.025059,0.252508,0.114114,0.18874,6,10,0.007135,0.013476,0.883934,40,21,12,73,32,23,1,18.750,14.63,1.143,7.22,6.16,3.09,0
195,2041.42,1664844.05434,400004.370386,999999.925968,0.0,0.040384,0.015078,0.025202,0.253459,0.114774,0.18874,6,11,0.00718,0.013561,0.889504,44,21,13,72,23,16,0,26.087,14.40,1.143,7.81,6.89,4.44,0
196,2040.88,1659849.556211,400004.361995,999999.926431,0.0,0.040547,0.015139,0.025304,0.254407,0.115237,0.18874,5,9,0.007208,0.013615,0.893023,38,20,14,70,22,16,0,22.727,14.20,1.143,7.62,7.06,4.45,0
197,2041.28,1654870.039879,400004.245191,999999.925975,0.0,0.040707,0.015199,0.025404,0.255352,0.115703,0.189661,6,10,0.007242,0.013679,0.89723,38,20,12,69,21,15,0,28.571,14.00,1.143,6.29,5.59,3.24,0
198,2037.31,1649905.466711,400004.390235,999999.924622,0.0,0.040899,0.015271,0.025524,0.256294,0.116243,0.191554,5,10,0.007273,0.013738,0.901132,44,21,12,68,21,15,0,23.810,14.34,1.143,6.76,5.30,3.65,0
199,2038.65,1644955.774419,400004.364048,999999.923748,0.0,0.041063,0.015332,0.025626,0.257233,0.116716,0.1929,6,10,0.007306,0.013801,0.905275,40,20,15,70,34,24,1,17.647,14.50,1.143,7.81,4.60,3.33,0
