step,liquidatorOrders,liquidations,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,insuranceFundOutflow
516,1,1,31910.416,59832.03,2934110.005453,0.0
517,0,0,31910.416,59832.03,2934110.005453,0.0
518,1,1,31913.928,59838.615,2934829.871603,0.0
519,0,0,31913.928,59838.615,2934829.871603,0.0
520,0,0,31913.928,59838.615,2934829.871603,0.0
521,0,0,31913.928,59838.615,2934829.871603,0.0
522,0,0,31913.928,59838.615,2934829.871603,0.0
523,1,1,31916.2,59842.875,2936381.573869,0.0
524,1,1,31920.944,59851.77,2937872.936136,0.0
525,0,0,31920.944,59851.77,2937872.936136,0.0
526,0,0,31920.944,59851.77,2937872.936136,0.0
527,1,1,31933.88,59876.025,2938897.434303,0.0
528,1,1,31939.552,59886.66,2939944.192843,0.0
529,1,1,31944.04,59895.075,2941426.459153,0.0
530,0,0,31944.04,59895.075,2941426.459153,0.0
531,0,0,31944.04,59895.075,2941426.459153,0.0
532,0,0,31944.04,59895.075,2941426.459153,0.0
533,1,1,31951.12,59908.35,2942435.898858,0.0
534,1,1,31955.864,59917.245,2943977.425682,0.0
535,0,0,31955.864,59917.245,2943977.425682,0.0
536,0,0,31955.864,59917.245,2943977.425682,0.0
537,0,0,31955.864,59917.245,2943977.425682,0.0
538,0,0,31955.864,59917.245,2943977.425682,0.0
539,0,0,31955.864,59917.245,2943977.425682,0.0
540,0,0,31955.864,59917.245,2943977.425682,0.0
541,0,0,31955.864,59917.245,2943977.425682,0.0
542,0,0,31955.864,59917.245,2943977.425682,0.0
543,0,0,31955.864,59917.245,2943977.425682,0.0
544,0,0,31955.864,59917.245,2943977.425682,0.0
545,0,0,31955.864,59917.245,2943977.425682,0.0
546,0,0,31955.864,59917.245,2943977.425682,0.0
547,0,0,31955.864,59917.245,2943977.425682,0.0
548,1,1,31962.768,59930.19,2944683.796059,0.0
549,1,1,31969.672,59943.135,2944952.07888,0.0
550,0,0,31969.672,59943.135,2944952.07888,0.0
551,0,0,31969.672,59943.135,2944952.07888,0.0
552,0,0,31969.672,59943.135,2944952.07888,0.0
553,0,0,31969.672,59943.135,2944952.07888,0.0
554,0,0,31969.672,59943.135,2944952.07888,0.0
555,0,0,31969.672,59943.135,2944952.07888,0.0
556,0,0,31969.672,59943.135,2944952.07888,0.0
557,0,0,31969.672,59943.135,2944952.07888,0.0
558,1,1,31972.704,59948.82,2945904.268011,0.0
559,0,0,31972.704,59948.82,2945904.268011,0.0
560,0,0,31972.704,59948.82,2945904.268011,0.0
561,1,1,31981.648,59965.59,2946895.645834,0.0
562,1,1,31990.592,59982.36,2947911.070903,0.0
563,0,0,31990.592,59982.36,2947911.070903,0.0
564,0,0,31990.592,59982.36,2947911.070903,0.0
565,0,0,31990.592,59982.36,2947911.070903,0.0
566,0,0,31990.592,59982.36,2947911.070903,0.0
567,0,0,31990.592,59982.36,2947911.070903,0.0
568,0,0,31990.592,59982.36,2947911.070903,0.0
569,0,0,31990.592,59982.36,2947911.070903,0.0
570,1,1,31994.768,59990.19,2948608.57015,0.0
571,0,0,31994.768,59990.19,2948608.57015,0.0
572,1,1,32005.88,60011.025,2949601.148879,0.0
573,0,0,32005.88,60011.025,2949601.148879,0.0
574,0,0,32005.88,60011.025,2949601.148879,0.0
575,0,0,32005.88,60011.025,2949601.148879,0.0
576,1,1,32016.992,60031.86,2950568.994772,0.0
577,1,1,32021.168,60039.69,2951720.197692,0.0
578,0,0,32021.168,60039.69,2951720.197692,0.0
579,0,0,32021.168,60039.69,2951720.197692,0.0
580,0,0,32021.168,60039.69,2951720.197692,0.0
581,0,0,32021.168,60039.69,2951720.197692,0.0
582,0,0,32021.168,60039.69,2951720.197692,0.0
583,0,0,32021.168,60039.69,2951720.197692,0.0
584,0,0,32021.168,60039.69,2951720.197692,0.0
585,0,0,32021.168,60039.69,2951720.197692,0.0
586,0,0,32021.168,60039.69,2951720.197692,0.0
587,0,0,32021.168,60039.69,2951720.197692,0.0
588,0,0,32021.168,60039.69,2951720.197692,0.0
589,0,0,32021.168,60039.69,2951720.197692,0.0
590,0,0,32021.168,60039.69,2951720.197692,0.0
591,0,0,32021.168,60039.69,2951720.197692,0.0
592,0,0,32021.168,60039.69,2951720.197692,0.0
593,0,0,32021.168,60039.69,2951720.197692,0.0
594,0,0,32021.168,60039.69,2951720.197692,0.0
595,0,0,32021.168,60039.69,2951720.197692,0.0
596,0,0,32021.168,60039.69,2951720.197692,0.0
597,0,0,32021.168,60039.69,2951720.197692,0.0
598,0,0,32021.168,60039.69,2951720.197692,0.0
599,0,0,32021.168,60039.69,2951720.197692,0.0
600,1,1,32025.336,60047.505,2952863.047044,0.0
601,0,0,32025.336,60047.505,2952863.047044,0.0
602,0,0,32025.336,60047.505,2952863.047044,0.0
603,0,0,32025.336,60047.505,2952863.047044,0.0
604,0,0,32025.336,60047.505,2952863.047044,0.0
605,0,0,32025.336,60047.505,2952863.047044,0.0
606,0,0,32025.336,60047.505,2952863.047044,0.0
607,0,0,32025.336,60047.505,2952863.047044,0.0
608,0,0,32025.336,60047.505,2952863.047044,0.0
609,0,0,32025.336,60047.505,2952863.047044,0.0
610,0,0,32025.336,60047.505,2952863.047044,0.0
611,0,0,32025.336,60047.505,2952863.047044,0.0
612,0,0,32025.336,60047.505,2952863.047044,0.0
613,0,0,32025.336,60047.505,2952863.047044,0.0
614,0,0,32025.336,60047.505,2952863.047044,0.0
615,0,0,32025.336,60047.505,2952863.047044,0.0
616,0,0,32025.336,60047.505,2952863.047044,0.0
617,0,0,32025.336,60047.505,2952863.047044,0.0
618,0,0,32025.336,60047.505,2952863.047044,0.0
619,0,0,32025.336,60047.505,2952863.047044,0.0
620,0,0,32025.336,60047.505,2952863.047044,0.0
621,0,0,32025.336,60047.505,2952863.047044,0.0
622,0,0,32025.336,60047.505,2952863.047044,0.0
623,0,0,32025.336,60047.505,2952863.047044,0.0
624,1,1,32030.208,60056.64,2953820.475259,0.0
625,0,0,32030.208,60056.64,2953820.475259,0.0
626,0,0,32030.208,60056.64,2953820.475259,0.0
627,1,1,32035.752,60067.035,2954320.323837,0.0
628,0,0,32035.752,60067.035,2954320.323837,0.0
629,0,0,32035.752,60067.035,2954320.323837,0.0
630,0,0,32035.752,60067.035,2954320.323837,0.0
631,0,0,32035.752,60067.035,2954320.323837,0.0
632,0,0,32035.752,60067.035,2954320.323837,0.0
633,0,0,32035.752,60067.035,2954320.323837,0.0
634,0,0,32035.752,60067.035,2954320.323837,0.0
635,0,0,32035.752,60067.035,2954320.323837,0.0
636,0,0,32035.752,60067.035,2954320.323837,0.0
637,1,1,32039.032,60073.185,2954974.092558,0.0
638,0,0,32039.032,60073.185,2954974.092558,0.0
639,1,1,32042.312,60079.335,2955664.539604,0.0
640,1,1,32045.088,60084.54,2956312.588994,0.0
641,1,1,32047.864,60089.745,2956997.827753,0.0
642,0,0,32047.864,60089.745,2956997.827753,0.0
643,0,0,32047.864,60089.745,2956997.827753,0.0
644,1,1,32053.976,60101.205,2957670.744141,0.0
645,0,0,32053.976,60101.205,2957670.744141,0.0
646,0,0,32053.976,60101.205,2957670.744141,0.0
647,0,0,32053.976,60101.205,2957670.744141,0.0
648,0,0,32053.976,60101.205,2957670.744141,0.0
649,0,0,32053.976,60101.205,2957670.744141,0.0
650,1,1,32060.088,60112.665,2959484.921522,0.0
651,0,0,32060.088,60112.665,2959484.921522,0.0
652,0,0,32060.088,60112.665,2959484.921522,0.0
653,0,0,32060.088,60112.665,2959484.921522,0.0
654,0,0,32060.088,60112.665,2959484.921522,0.0
655,0,0,32060.088,60112.665,2959484.921522,0.0
656,0,0,32060.088,60112.665,2959484.921522,0.0
657,0,0,32060.088,60112.665,2959484.921522,0.0
658,0,0,32060.088,60112.665,2959484.921522,0.0
659,0,0,32060.088,60112.665,2959484.921522,0.0
660,0,0,32060.088,60112.665,2959484.921522,0.0
661,1,1,32063.64,60119.325,2960524.42526,0.0
662,1,1,32067.192,60125.985,2961788.443646,0.0
663,0,0,32067.192,60125.985,2961788.443646,0.0
664,0,0,32067.192,60125.985,2961788.443646,0.0
665,1,1,32072.736,60136.38,2962734.446451,0.0
666,0,0,32072.736,60136.38,2962734.446451,0.0
667,0,0,32072.736,60136.38,2962734.446451,0.0
668,0,0,32072.736,60136.38,2962734.446451,0.0
669,0,0,32072.736,60136.38,2962734.446451,0.0
670,0,0,32072.736,60136.38,2962734.446451,0.0
671,0,0,32072.736,60136.38,2962734.446451,0.0
672,1,1,32077.456,60145.23,2963763.832284,0.0
673,0,0,32077.456,60145.23,2963763.832284,0.0
674,0,0,32077.456,60145.23,2963763.832284,0.0
675,0,0,32077.456,60145.23,2963763.832284,0.0
676,1,1,32081.952,60153.66,2965018.762528,0.0
677,1,1,32086.448,60162.09,2966401.967879,0.0
678,0,0,32086.448,60162.09,2966401.967879,0.0
679,0,0,32086.448,60162.09,2966401.967879,0.0
680,0,0,32086.448,60162.09,2966401.967879,0.0
681,1,1,32091.16,60170.925,2966659.946007,0.0
682,0,0,32091.16,60170.925,2966659.946007,0.0
683,0,0,32091.16,60170.925,2966659.946007,0.0
684,0,0,32091.16,60170.925,2966659.946007,0.0
685,0,0,32091.16,60170.925,2966659.946007,0.0
686,0,0,32091.16,60170.925,2966659.946007,0.0
687,0,0,32091.16,60170.925,2966659.946007,0.0
688,0,0,32091.16,60170.925,2966659.946007,0.0
689,1,1,32095.872,60179.76,2967679.66238,0.0
690,1,1,32100.592,60188.61,2968893.461018,0.0
691,0,0,32100.592,60188.61,2968893.461018,0.0
692,0,0,32100.592,60188.61,2968893.461018,0.0
693,0,0,32100.592,60188.61,2968893.461018,0.0
694,0,0,32100.592,60188.61,2968893.461018,0.0
695,0,0,32100.592,60188.61,2968893.461018,0.0
696,0,0,32100.592,60188.61,2968893.461018,0.0
697,0,0,32100.592,60188.61,2968893.461018,0.0
698,1,1,32101.488,60190.29,2969564.55448,0.0
699,0,0,32101.488,60190.29,2969564.55448,0.0
700,0,0,32101.488,60190.29,2969564.55448,0.0
701,0,0,32101.488,60190.29,2969564.55448,0.0
702,0,0,32101.488,60190.29,2969564.55448,0.0
703,0,0,32101.488,60190.29,2969564.55448,0.0
704,0,0,32101.488,60190.29,2969564.55448,0.0
705,0,0,32101.488,60190.29,2969564.55448,0.0
706,0,0,32101.488,60190.29,2969564.55448,0.0
707,0,0,32101.488,60190.29,2969564.55448,0.0
708,0,0,32101.488,60190.29,2969564.55448,0.0
709,0,0,32101.488,60190.29,2969564.55448,0.0
710,0,0,32101.488,60190.29,2969564.55448,0.0
711,0,0,32101.488,60190.29,2969564.55448,0.0
712,0,0,32101.488,60190.29,2969564.55448,0.0
713,0,0,32101.488,60190.29,2969564.55448,0.0
714,0,0,32101.488,60190.29,2969564.55448,0.0
715,0,0,32101.488,60190.29,2969564.55448,0.0
716,1,1,32105.808,60198.39,2970226.697914,0.0
717,1,1,32110.128,60206.49,2970475.870551,0.0
718,0,0,32110.128,60206.49,2970475.870551,0.0
719,0,0,32110.128,60206.49,2970475.870551,0.0
720,0,0,32110.128,60206.49,2970475.870551,0.0
721,0,0,32110.128,60206.49,2970475.870551,0.0
722,0,0,32110.128,60206.49,2970475.870551,0.0
723,0,0,32110.128,60206.49,2970475.870551,0.0
724,1,1,32111.024,60208.17,2972015.099724,0.0
725,0,0,32111.024,60208.17,2972015.099724,0.0
726,0,0,32111.024,60208.17,2972015.099724,0.0
727,0,0,32111.024,60208.17,2972015.099724,0.0
728,0,0,32111.024,60208.17,2972015.099724,0.0
729,0,0,32111.024,60208.17,2972015.099724,0.0
730,0,0,32111.024,60208.17,2972015.099724,0.0
731,0,0,32111.024,60208.17,2972015.099724,0.0
732,0,0,32111.024,60208.17,2972015.099724,0.0
733,0,0,32111.024,60208.17,2972015.099724,0.0
734,1,1,32115.688,60216.915,2972998.285229,0.0
735,0,0,32115.688,60216.915,2972998.285229,0.0
736,1,1,32117.216,60219.78,2973657.271309,0.0
737,1,1,32118.744,60222.645,2974599.852938,0.0
738,1,1,32122.76,60230.175,2975534.521829,0.0
739,1,1,32126.776,60237.705,2976740.164457,0.0
740,0,0,32126.776,60237.705,2976740.164457,0.0
741,0,0,32126.776,60237.705,2976740.164457,0.0
742,0,0,32126.776,60237.705,2976740.164457,0.0
743,0,0,32126.776,60237.705,2976740.164457,0.0
744,0,0,32126.776,60237.705,2976740.164457,0.0
745,0,0,32126.776,60237.705,2976740.164457,0.0
746,0,0,32126.776,60237.705,2976740.164457,0.0
747,0,0,32126.776,60237.705,2976740.164457,0.0
748,0,0,32126.776,60237.705,2976740.164457,0.0
749,0,0,32126.776,60237.705,2976740.164457,0.0
750,0,0,32126.776,60237.705,2976740.164457,0.0
751,0,0,32126.776,60237.705,2976740.164457,0.0
752,0,0,32126.776,60237.705,2976740.164457,0.0
753,0,0,32126.776,60237.705,2976740.164457,0.0
754,0,0,32126.776,60237.705,2976740.164457,0.0
755,0,0,32126.776,60237.705,2976740.164457,0.0
756,0,0,32126.776,60237.705,2976740.164457,0.0
757,0,0,32126.776,60237.705,2976740.164457,0.0
758,0,0,32126.776,60237.705,2976740.164457,0.0
759,0,0,32126.776,60237.705,2976740.164457,0.0
760,0,0,32126.776,60237.705,2976740.164457,0.0
761,0,0,32126.776,60237.705,2976740.164457,0.0
762,0,0,32126.776,60237.705,2976740.164457,0.0
763,0,0,32126.776,60237.705,2976740.164457,0.0
764,0,0,32126.776,60237.705,2976740.164457,0.0
765,0,0,32126.776,60237.705,2976740.164457,0.0
766,0,0,32126.776,60237.705,2976740.164457,0.0
767,0,0,32126.776,60237.705,2976740.164457,0.0
768,0,0,32126.776,60237.705,2976740.164457,0.0
769,0,0,32126.776,60237.705,2976740.164457,0.0
770,0,0,32126.776,60237.705,2976740.164457,0.0
771,0,0,32126.776,60237.705,2976740.164457,0.0
772,0,0,32126.776,60237.705,2976740.164457,0.0
773,0,0,32126.776,60237.705,2976740.164457,0.0
774,0,0,32126.776,60237.705,2976740.164457,0.0
775,0,0,32126.776,60237.705,2976740.164457,0.0
776,0,0,32126.776,60237.705,2976740.164457,0.0
777,0,0,32126.776,60237.705,2976740.164457,0.0
778,0,0,32126.776,60237.705,2976740.164457,0.0
779,0,0,32126.776,60237.705,2976740.164457,0.0
780,0,0,32126.776,60237.705,2976740.164457,0.0
781,0,0,32126.776,60237.705,2976740.164457,0.0
782,0,0,32126.776,60237.705,2976740.164457,0.0
783,0,0,32126.776,60237.705,2976740.164457,0.0
784,0,0,32126.776,60237.705,2976740.164457,0.0
785,0,0,32126.776,60237.705,2976740.164457,0.0
786,1,1,32130.4,60244.5,2977391.736358,0.0
787,1,1,32134.024,60251.295,2978316.862481,0.0
788,0,0,32134.024,60251.295,2978316.862481,0.0
789,0,0,32134.024,60251.295,2978316.862481,0.0
790,0,0,32134.024,60251.295,2978316.862481,0.0
791,0,0,32134.024,60251.295,2978316.862481,0.0
792,0,0,32134.024,60251.295,2978316.862481,0.0
793,0,0,32134.024,60251.295,2978316.862481,0.0
794,0,0,32134.024,60251.295,2978316.862481,0.0
795,0,0,32134.024,60251.295,2978316.862481,0.0
796,0,0,32134.024,60251.295,2978316.862481,0.0
797,0,0,32134.024,60251.295,2978316.862481,0.0
798,0,0,32134.024,60251.295,2978316.862481,0.0
799,0,0,32134.024,60251.295,2978316.862481,0.0
800,0,0,32134.024,60251.295,2978316.862481,0.0
801,0,0,32134.024,60251.295,2978316.862481,0.0
802,0,0,32134.024,60251.295,2978316.862481,0.0
803,0,0,32134.024,60251.295,2978316.862481,0.0
804,0,0,32134.024,60251.295,2978316.862481,0.0
805,0,0,32134.024,60251.295,2978316.862481,0.0
806,1,1,32135.952,60254.91,2978964.274274,0.0
807,1,1,32137.88,60258.525,2980166.116386,0.0
808,0,0,32137.88,60258.525,2980166.116386,0.0
809,0,0,32137.88,60258.525,2980166.116386,0.0
810,0,0,32137.88,60258.525,2980166.116386,0.0
811,0,0,32137.88,60258.525,2980166.116386,0.0
812,0,0,32137.88,60258.525,2980166.116386,0.0
813,0,0,32137.88,60258.525,2980166.116386,0.0
814,0,0,32137.88,60258.525,2980166.116386,0.0
815,0,0,32137.88,60258.525,2980166.116386,0.0
816,0,0,32137.88,60258.525,2980166.116386,0.0
817,0,0,32137.88,60258.525,2980166.116386,0.0
818,0,0,32137.88,60258.525,2980166.116386,0.0
819,0,0,32137.88,60258.525,2980166.116386,0.0
820,0,0,32137.88,60258.525,2980166.116386,0.0
821,0,0,32137.88,60258.525,2980166.116386,0.0
822,0,0,32137.88,60258.525,2980166.116386,0.0
823,0,0,32137.88,60258.525,2980166.116386,0.0
824,0,0,32137.88,60258.525,2980166.116386,0.0
825,0,0,32137.88,60258.525,2980166.116386,0.0
826,0,0,32137.88,60258.525,2980166.116386,0.0
827,0,0,32137.88,60258.525,2980166.116386,0.0
828,1,1,32139.392,60261.36,2980810.241808,0.0
829,1,1,32140.904,60264.195,2981056.379455,0.0
830,0,0,32140.904,60264.195,2981056.379455,0.0
831,0,0,32140.904,60264.195,2981056.379455,0.0
832,0,0,32140.904,60264.195,2981056.379455,0.0
833,0,0,32140.904,60264.195,2981056.379455,0.0
834,0,0,32140.904,60264.195,2981056.379455,0.0
835,0,0,32140.904,60264.195,2981056.379455,0.0
836,1,1,32142.704,60267.57,2982591.601629,0.0
837,0,0,32142.704,60267.57,2982591.601629,0.0
838,0,0,32142.704,60267.57,2982591.601629,0.0
839,0,0,32142.704,60267.57,2982591.601629,0.0
840,0,0,32142.704,60267.57,2982591.601629,0.0
841,1,1,32148.024,60277.545,2983515.074174,0.0
842,0,0,32148.024,60277.545,2983515.074174,0.0
843,0,0,32148.024,60277.545,2983515.074174,0.0
844,0,0,32148.024,60277.545,2983515.074174,0.0
845,1,1,32153.344,60287.52,2984456.518659,0.0
846,0,0,32153.344,60287.52,2984456.518659,0.0
847,0,0,32153.344,60287.52,2984456.518659,0.0
848,0,0,32153.344,60287.52,2984456.518659,0.0
849,0,0,32153.344,60287.52,2984456.518659,0.0
850,0,0,32153.344,60287.52,2984456.518659,0.0
851,0,0,32153.344,60287.52,2984456.518659,0.0
852,0,0,32153.344,60287.52,2984456.518659,0.0
853,0,0,32153.344,60287.52,2984456.518659,0.0
854,0,0,32153.344,60287.52,2984456.518659,0.0
855,0,0,32153.344,60287.52,2984456.518659,0.0
856,0,0,32153.344,60287.52,2984456.518659,0.0
857,0,0,32153.344,60287.52,2984456.518659,0.0
858,0,0,32153.344,60287.52,2984456.518659,0.0
859,0,0,32153.344,60287.52,2984456.518659,0.0
860,0,0,32153.344,60287.52,2984456.518659,0.0
861,0,0,32153.344,60287.52,2984456.518659,0.0
862,0,0,32153.344,60287.52,2984456.518659,0.0
863,0,0,32153.344,60287.52,2984456.518659,0.0
864,1,1,32155.144,60290.895,2985436.07403,0.0
865,0,0,32155.144,60290.895,2985436.07403,0.0
866,0,0,32155.144,60290.895,2985436.07403,0.0
867,0,0,32155.144,60290.895,2985436.07403,0.0
868,0,0,32155.144,60290.895,2985436.07403,0.0
869,0,0,32155.144,60290.895,2985436.07403,0.0
870,0,0,32155.144,60290.895,2985436.07403,0.0
871,0,0,32155.144,60290.895,2985436.07403,0.0
872,0,0,32155.144,60290.895,2985436.07403,0.0
873,0,0,32155.144,60290.895,2985436.07403,0.0
874,0,0,32155.144,60290.895,2985436.07403,0.0
875,0,0,32155.144,60290.895,2985436.07403,0.0
876,0,0,32155.144,60290.895,2985436.07403,0.0
877,0,0,32155.144,60290.895,2985436.07403,0.0
878,0,0,32155.144,60290.895,2985436.07403,0.0
879,0,0,32155.144,60290.895,2985436.07403,0.0
880,0,0,32155.144,60290.895,2985436.07403,0.0
881,0,0,32155.144,60290.895,2985436.07403,0.0
882,0,0,32155.144,60290.895,2985436.07403,0.0
883,0,0,32155.144,60290.895,2985436.07403,0.0
884,0,0,32155.144,60290.895,2985436.07403,0.0
885,0,0,32155.144,60290.895,2985436.07403,0.0
886,0,0,32155.144,60290.895,2985436.07403,0.0
887,0,0,32155.144,60290.895,2985436.07403,0.0
888,0,0,32155.144,60290.895,2985436.07403,0.0
889,0,0,32155.144,60290.895,2985436.07403,0.0
890,0,0,32155.144,60290.895,2985436.07403,0.0
891,0,0,32155.144,60290.895,2985436.07403,0.0
892,0,0,32155.144,60290.895,2985436.07403,0.0
893,0,0,32155.144,60290.895,2985436.07403,0.0
894,0,0,32155.144,60290.895,2985436.07403,0.0
895,0,0,32155.144,60290.895,2985436.07403,0.0
896,0,0,32155.144,60290.895,2985436.07403,0.0
897,0,0,32155.144,60290.895,2985436.07403,0.0
898,0,0,32155.144,60290.895,2985436.07403,0.0
899,1,1,32159.632,60299.31,2986350.383695,0.0
900,1,1,32164.12,60307.725,2988155.554262,0.0
901,0,0,32164.12,60307.725,2988155.554262,0.0
902,0,0,32164.12,60307.725,2988155.554262,0.0
903,0,0,32164.12,60307.725,2988155.554262,0.0
904,0,0,32164.12,60307.725,2988155.554262,0.0
905,0,0,32164.12,60307.725,2988155.554262,0.0
906,0,0,32164.12,60307.725,2988155.554262,0.0
907,0,0,32164.12,60307.725,2988155.554262,0.0
908,0,0,32164.12,60307.725,2988155.554262,0.0
909,0,0,32164.12,60307.725,2988155.554262,0.0
910,1,1,32166.176,60311.58,2988795.239138,0.0
911,0,0,32166.176,60311.58,2988795.239138,0.0
912,3,3,32255.024,60478.17,2992634.07048,0.0
913,0,0,32255.024,60478.17,2992634.07048,0.0
914,0,0,32255.024,60478.17,2992634.07048,0.0
915,0,0,32255.024,60478.17,2992634.07048,0.0
916,0,0,32255.024,60478.17,2992634.07048,0.0
917,0,0,32255.024,60478.17,2992634.07048,0.0
918,0,0,32255.024,60478.17,2992634.07048,0.0
919,0,0,32255.024,60478.17,2992634.07048,0.0
920,0,0,32255.024,60478.17,2992634.07048,0.0
921,0,0,32255.024,60478.17,2992634.07048,0.0
922,0,0,32255.024,60478.17,2992634.07048,0.0
923,0,0,32255.024,60478.17,2992634.07048,0.0
924,0,0,32255.024,60478.17,2992634.07048,0.0
925,0,0,32255.024,60478.17,2992634.07048,0.0
926,0,0,32255.024,60478.17,2992634.07048,0.0
927,0,0,32255.024,60478.17,2992634.07048,0.0
928,0,0,32255.024,60478.17,2992634.07048,0.0
929,0,0,32255.024,60478.17,2992634.07048,0.0
930,0,0,32255.024,60478.17,2992634.07048,0.0
931,0,0,32255.024,60478.17,2992634.07048,0.0
932,0,0,32255.024,60478.17,2992634.07048,0.0
933,1,1,32259.584,60486.72,2993767.65351,0.0
934,1,1,32264.144,60495.27,2994699.921592,0.0
935,0,0,32264.144,60495.27,2994699.921592,0.0
936,0,0,32264.144,60495.27,2994699.921592,0.0
937,0,0,32264.144,60495.27,2994699.921592,0.0
938,0,0,32264.144,60495.27,2994699.921592,0.0
939,0,0,32264.144,60495.27,2994699.921592,0.0
940,0,0,32264.144,60495.27,2994699.921592,0.0
941,0,0,32264.144,60495.27,2994699.921592,0.0
942,0,0,32264.144,60495.27,2994699.921592,0.0
943,0,0,32264.144,60495.27,2994699.921592,0.0
944,0,0,32264.144,60495.27,2994699.921592,0.0
945,0,0,32264.144,60495.27,2994699.921592,0.0
946,0,0,32264.144,60495.27,2994699.921592,0.0
947,0,0,32264.144,60495.27,2994699.921592,0.0
948,0,0,32264.144,60495.27,2994699.921592,0.0
949,0,0,32264.144,60495.27,2994699.921592,0.0
950,0,0,32264.144,60495.27,2994699.921592,0.0
951,0,0,32264.144,60495.27,2994699.921592,0.0
952,0,0,32264.144,60495.27,2994699.921592,0.0
953,0,0,32264.144,60495.27,2994699.921592,0.0
954,0,0,32264.144,60495.27,2994699.921592,0.0
955,1,1,32265.2,60497.25,2996233.004815,0.0
956,0,0,32265.2,60497.25,2996233.004815,0.0
957,0,0,32265.2,60497.25,2996233.004815,0.0
958,0,0,32265.2,60497.25,2996233.004815,0.0
959,0,0,32265.2,60497.25,2996233.004815,0.0
960,0,0,32265.2,60497.25,2996233.004815,0.0
961,0,0,32265.2,60497.25,2996233.004815,0.0
962,0,0,32265.2,60497.25,2996233.004815,0.0
963,0,0,32265.2,60497.25,2996233.004815,0.0
964,0,0,32265.2,60497.25,2996233.004815,0.0
965,0,0,32265.2,60497.25,2996233.004815,0.0
966,0,0,32265.2,60497.25,2996233.004815,0.0
967,0,0,32265.2,60497.25,2996233.004815,0.0
968,0,0,32265.2,60497.25,2996233.004815,0.0
969,0,0,32265.2,60497.25,2996233.004815,0.0
970,0,0,32265.2,60497.25,2996233.004815,0.0
971,0,0,32265.2,60497.25,2996233.004815,0.0
972,0,0,32265.2,60497.25,2996233.004815,0.0
973,1,1,32266.2,60499.125,2997247.535362,0.0
974,0,0,32266.2,60499.125,2997247.535362,0.0
975,0,0,32266.2,60499.125,2997247.535362,0.0
976,0,0,32266.2,60499.125,2997247.535362,0.0
977,0,0,32266.2,60499.125,2997247.535362,0.0
978,0,0,32266.2,60499.125,2997247.535362,0.0
979,0,0,32266.2,60499.125,2997247.535362,0.0
980,0,0,32266.2,60499.125,2997247.535362,0.0
981,0,0,32266.2,60499.125,2997247.535362,0.0
982,0,0,32266.2,60499.125,2997247.535362,0.0
983,0,0,32266.2,60499.125,2997247.535362,0.0
984,0,0,32266.2,60499.125,2997247.535362,0.0
985,0,0,32266.2,60499.125,2997247.535362,0.0
986,0,0,32266.2,60499.125,2997247.535362,0.0
987,0,0,32266.2,60499.125,2997247.535362,0.0
988,0,0,32266.2,60499.125,2997247.535362,0.0
989,0,0,32266.2,60499.125,2997247.535362,0.0
990,1,1,32267.2,60501.0,2998266.573801,0.0
991,0,0,32267.2,60501.0,2998266.573801,0.0
992,1,1,32269.312,60504.96,2998901.694665,0.0
993,0,0,32269.312,60504.96,2998901.694665,0.0
994,2,2,32356.104,60667.695,3000438.175089,0.0
995,0,0,32356.104,60667.695,3000438.175089,0.0
996,0,0,32356.104,60667.695,3000438.175089,0.0
997,1,1,32360.768,60676.44,3001443.250434,0.0
998,0,0,32360.768,60676.44,3001443.250434,0.0
999,0,0,32360.768,60676.44,3001443.250434,0.0
