step,liquidatorOrders,liquidations,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,insuranceFundOutflow
519,2,2,33729.936,63243.63,1948114.01026,0.0
520,1,1,33797.48,63370.275,1950002.981131,0.0
521,0,0,33797.48,63370.275,1950002.981131,0.0
522,1,1,33804.56,63383.55,1950304.365424,0.0
523,0,0,33804.56,63383.55,1950304.365424,0.0
524,0,0,33804.56,63383.55,1950304.365424,0.0
525,2,2,33935.768,63629.565,1952490.463528,0.0
526,0,0,33935.768,63629.565,1952490.463528,0.0
527,0,0,33935.768,63629.565,1952490.463528,0.0
528,1,1,33944.736,63646.38,1953466.987536,0.0
529,1,1,33955.552,63666.66,1955419.256131,0.0
530,1,1,33981.8,63715.875,1956268.613984,0.0
531,0,0,33981.8,63715.875,1956268.613984,0.0
532,0,0,33981.8,63715.875,1956268.613984,0.0
533,0,0,33981.8,63715.875,1956268.613984,0.0
534,1,1,33990.616,63732.405,1956592.385428,0.0
535,1,1,34008.688,63766.29,1956857.869193,0.0
536,2,2,34037.936,63821.13,1959007.016036,0.0
537,1,1,34054.616,63852.405,1960921.507618,0.0
538,1,1,34067.024,63875.67,1962780.456862,0.0
539,1,1,34089.584,63917.97,1963581.853562,0.0
540,0,0,34089.584,63917.97,1963581.853562,0.0
541,0,0,34089.584,63917.97,1963581.853562,0.0
542,1,1,34119.904,63974.82,1964871.530048,0.0
543,0,0,34119.904,63974.82,1964871.530048,0.0
544,0,0,34119.904,63974.82,1964871.530048,0.0
545,2,2,34159.232,64048.56,1966241.377058,0.0
546,1,1,34173.152,64074.66,1966478.177141,0.0
547,1,1,34204.72,64133.85,1967391.615557,0.0
548,0,0,34204.72,64133.85,1967391.615557,0.0
549,0,0,34204.72,64133.85,1967391.615557,0.0
550,0,0,34204.72,64133.85,1967391.615557,0.0
551,0,0,34204.72,64133.85,1967391.615557,0.0
552,0,0,34204.72,64133.85,1967391.615557,0.0
553,2,2,34242.488,64204.665,1970462.374477,0.0
554,1,1,34258.056,64233.855,1971553.115297,0.0
555,0,0,34258.056,64233.855,1971553.115297,0.0
556,3,3,34358.376,64421.955,1974924.180126,0.0
557,0,0,34358.376,64421.955,1974924.180126,0.0
558,0,0,34358.376,64421.955,1974924.180126,0.0
559,2,2,34398.352,64496.91,1976840.087804,0.0
560,1,1,34429.0,64554.375,1978692.056463,0.0
561,0,0,34429.0,64554.375,1978692.056463,0.0
562,1,1,34447.104,64588.32,1978976.915069,0.0
563,1,1,34465.208,64622.265,1979627.365382,0.0
564,1,1,34491.232,64671.06,1981398.420992,0.0
565,0,0,34491.232,64671.06,1981398.420992,0.0
566,1,1,34508.408,64703.265,1982276.116215,0.0
567,1,1,34520.728,64726.365,1982499.849105,0.0
568,0,0,34520.728,64726.365,1982499.849105,0.0
569,0,0,34520.728,64726.365,1982499.849105,0.0
570,2,2,34542.984,64768.095,1983387.988463,0.0
571,1,1,34566.256,64811.73,1984486.997329,0.0
572,1,1,34589.528,64855.365,1986210.890117,0.0
573,0,0,34589.528,64855.365,1986210.890117,0.0
574,1,1,34603.896,64882.305,1986824.057125,0.0
575,1,1,34610.832,64895.31,1987046.007069,0.0
576,0,0,34610.832,64895.31,1987046.007069,0.0
577,0,0,34610.832,64895.31,1987046.007069,0.0
578,1,1,34630.088,64931.415,1987881.960369,0.0
579,1,1,34637.464,64945.245,1989335.063862,0.0
580,1,1,34653.76,64975.8,1990402.828586,0.0
581,1,1,34678.64,65022.45,1991583.367117,0.0
582,1,1,34703.52,65069.1,1992144.892736,0.0
583,1,1,34720.912,65101.71,1992331.648637,0.0
584,0,0,34720.912,65101.71,1992331.648637,0.0
585,2,2,34756.864,65169.12,1994419.499057,0.0
586,0,0,34756.864,65169.12,1994419.499057,0.0
587,1,1,34767.64,65189.325,1996121.291801,0.0
588,1,1,34773.4,65200.125,1996354.970931,0.0
589,0,0,34773.4,65200.125,1996354.970931,0.0
590,0,0,34773.4,65200.125,1996354.970931,0.0
591,2,2,34797.416,65245.155,1997055.967527,0.0
592,1,1,34812.48,65273.4,1998058.580326,0.0
593,0,0,34812.48,65273.4,1998058.580326,0.0
594,0,0,34812.48,65273.4,1998058.580326,0.0
595,1,1,34855.144,65353.395,1999823.814504,0.0
596,1,1,34909.256,65454.855,2000543.039382,0.0
597,0,0,34909.256,65454.855,2000543.039382,0.0
598,0,0,34909.256,65454.855,2000543.039382,0.0
599,1,1,34920.12,65475.225,2000744.572685,0.0
600,2,2,34955.4,65541.375,2004140.00449,0.0
601,0,0,34955.4,65541.375,2004140.00449,0.0
602,0,0,34955.4,65541.375,2004140.00449,0.0
603,0,0,34955.4,65541.375,2004140.00449,0.0
604,1,1,34983.64,65594.325,2005084.700131,0.0
605,2,2,35018.448,65659.59,2007735.100472,0.0
606,0,0,35018.448,65659.59,2007735.100472,0.0
607,2,2,35068.68,65753.775,2009350.205492,0.0
608,1,1,35071.552,65759.16,2010288.918247,0.0
609,0,0,35071.552,65759.16,2010288.918247,0.0
610,0,0,35071.552,65759.16,2010288.918247,0.0
611,0,0,35071.552,65759.16,2010288.918247,0.0
612,1,1,35098.328,65809.365,2011871.211724,0.0
613,0,0,35098.328,65809.365,2011871.211724,0.0
614,0,0,35098.328,65809.365,2011871.211724,0.0
615,0,0,35098.328,65809.365,2011871.211724,0.0
616,0,0,35098.328,65809.365,2011871.211724,0.0
617,0,0,35098.328,65809.365,2011871.211724,0.0
618,0,0,35098.328,65809.365,2011871.211724,0.0
619,1,1,35104.44,65820.825,2012870.463799,0.0
620,1,1,35155.608,65916.765,2014218.074818,0.0
621,0,0,35155.608,65916.765,2014218.074818,0.0
622,0,0,35155.608,65916.765,2014218.074818,0.0
623,0,0,35155.608,65916.765,2014218.074818,0.0
624,0,0,35155.608,65916.765,2014218.074818,0.0
625,1,1,35174.88,65952.9,2014653.58547,0.0
626,0,0,35174.88,65952.9,2014653.58547,0.0
627,1,1,35189.168,65979.69,2015621.91568,0.0
628,2,2,35216.936,66031.755,2017847.622387,0.0
629,2,2,35240.944,66076.77,2019811.82959,0.0
630,1,1,35255.616,66104.28,2021099.657343,0.0
631,1,1,35270.288,66131.79,2022210.923999,0.0
632,1,1,35280.296,66150.555,2022580.954064,0.0
633,0,0,35280.296,66150.555,2022580.954064,0.0
634,1,1,35290.304,66169.32,2022729.17907,0.0
635,0,0,35290.304,66169.32,2022729.17907,0.0
636,0,0,35290.304,66169.32,2022729.17907,0.0
637,1,1,35304.144,66195.27,2023431.14935,0.0
638,1,1,35326.912,66237.96,2024290.973867,0.0
639,2,2,35356.808,66294.015,2026647.989339,0.0
640,1,1,35379.544,66336.645,2028176.757649,0.0
641,1,1,35393.136,66362.13,2028803.000161,0.0
642,1,1,35410.88,66395.4,2030293.070012,0.0
643,1,1,35428.624,66428.67,2031959.730828,0.0
644,2,2,35442.216,66454.155,2032502.824164,0.0
645,1,1,35460.208,66487.89,2033752.073641,0.0
646,0,0,35460.208,66487.89,2033752.073641,0.0
647,1,1,35461.504,66490.32,2034110.978517,0.0
648,1,1,35489.016,66541.905,2035022.513018,0.0
649,3,3,35529.936,66618.63,2038033.33778,0.0
650,1,1,35547.928,66652.365,2039106.90279,0.0
651,0,0,35547.928,66652.365,2039106.90279,0.0
652,1,1,35549.544,66655.395,2039457.511049,0.0
653,0,0,35549.544,66655.395,2039457.511049,0.0
654,0,0,35549.544,66655.395,2039457.511049,0.0
655,1,1,35551.16,66658.425,2040886.890621,0.0
656,0,0,35551.16,66658.425,2040886.890621,0.0
657,1,1,35562.312,66679.335,2041213.502189,0.0
658,0,0,35562.312,66679.335,2041213.502189,0.0
659,0,0,35562.312,66679.335,2041213.502189,0.0
660,0,0,35562.312,66679.335,2041213.502189,0.0
661,1,1,35572.048,66697.59,2042105.151342,0.0
662,1,1,35581.784,66715.845,2043310.191503,0.0
663,1,1,35601.424,66752.67,2044937.263551,0.0
664,0,0,35601.424,66752.67,2044937.263551,0.0
665,1,1,35610.64,66769.95,2046346.142319,0.0
666,0,0,35610.64,66769.95,2046346.142319,0.0
667,1,1,35659.424,66861.42,2047110.488457,0.0
668,0,0,35659.424,66861.42,2047110.488457,0.0
669,1,1,35668.64,66878.7,2048297.635268,0.0
670,0,0,35668.64,66878.7,2048297.635268,0.0
671,1,1,35673.056,66886.98,2049361.611261,0.0
672,1,1,35677.608,66895.515,2050116.199623,0.0
673,0,0,35677.608,66895.515,2050116.199623,0.0
674,0,0,35677.608,66895.515,2050116.199623,0.0
675,0,0,35677.608,66895.515,2050116.199623,0.0
676,2,2,35714.952,66965.535,2050817.557261,0.0
677,1,1,35723.664,66981.87,2051125.537266,0.0
678,1,1,35768.808,67066.515,2051791.354466,0.0
679,2,2,35797.976,67121.205,2053030.249686,0.0
680,2,2,35827.144,67175.895,2054952.927792,0.0
681,0,0,35827.144,67175.895,2054952.927792,0.0
682,0,0,35827.144,67175.895,2054952.927792,0.0
683,1,1,35847.584,67214.22,2055451.936792,0.0
684,0,0,35847.584,67214.22,2055451.936792,0.0
685,1,1,35859.656,67236.855,2056804.961136,0.0
686,0,0,35859.656,67236.855,2056804.961136,0.0
687,0,0,35859.656,67236.855,2056804.961136,0.0
688,0,0,35859.656,67236.855,2056804.961136,0.0
689,1,1,35904.8,67321.5,2058341.363949,0.0
690,0,0,35904.8,67321.5,2058341.363949,0.0
691,1,1,35920.312,67350.585,2059496.291852,0.0
692,1,1,35935.824,67379.67,2059667.330185,0.0
693,0,0,35935.824,67379.67,2059667.330185,0.0
694,1,1,35962.728,67430.115,2060646.597442,0.0
695,1,1,35975.592,67454.235,2061973.531695,0.0
696,1,1,36009.856,67518.48,2063056.266103,0.0
697,0,0,36009.856,67518.48,2063056.266103,0.0
698,0,0,36009.856,67518.48,2063056.266103,0.0
699,1,1,36030.4,67557.0,2064551.166188,0.0
700,0,0,36030.4,67557.0,2064551.166188,0.0
701,2,2,36066.392,67624.485,2065762.210356,0.0
702,0,0,36066.392,67624.485,2065762.210356,0.0
703,0,0,36066.392,67624.485,2065762.210356,0.0
704,0,0,36066.392,67624.485,2065762.210356,0.0
705,0,0,36066.392,67624.485,2065762.210356,0.0
706,1,1,36070.44,67632.075,2066419.317384,0.0
707,1,1,36127.84,67739.7,2067618.550559,0.0
708,0,0,36127.84,67739.7,2067618.550559,0.0
709,0,0,36127.84,67739.7,2067618.550559,0.0
710,1,1,36153.056,67786.98,2068065.465748,0.0
711,0,0,36153.056,67786.98,2068065.465748,0.0
712,0,0,36153.056,67786.98,2068065.465748,0.0
713,3,3,36221.336,67915.005,2070656.16889,0.0
714,0,0,36221.336,67915.005,2070656.16889,0.0
715,0,0,36221.336,67915.005,2070656.16889,0.0
716,0,0,36221.336,67915.005,2070656.16889,0.0
717,1,1,36254.048,67976.34,2071575.125993,0.0
718,0,0,36254.048,67976.34,2071575.125993,0.0
719,0,0,36254.048,67976.34,2071575.125993,0.0
720,3,3,36336.304,68130.57,2073887.922805,0.0
721,1,1,36339.48,68136.525,2074292.348263,0.0
722,0,0,36339.48,68136.525,2074292.348263,0.0
723,0,0,36339.48,68136.525,2074292.348263,0.0
724,1,1,36364.784,68183.97,2075184.876068,0.0
725,0,0,36364.784,68183.97,2075184.876068,0.0
726,0,0,36364.784,68183.97,2075184.876068,0.0
727,0,0,36364.784,68183.97,2075184.876068,0.0
728,0,0,36364.784,68183.97,2075184.876068,0.0
729,2,2,36402.448,68254.59,2076261.606653,0.0
730,2,2,36446.112,68336.46,2077642.698644,0.0
731,1,1,36459.4,68361.375,2078443.967692,0.0
732,0,0,36459.4,68361.375,2078443.967692,0.0
733,0,0,36459.4,68361.375,2078443.967692,0.0
734,0,0,36459.4,68361.375,2078443.967692,0.0
735,1,1,36517.416,68470.155,2079514.968152,0.0
736,0,0,36517.416,68470.155,2079514.968152,0.0
737,2,2,36572.336,68573.13,2080715.548532,0.0
738,1,1,36583.072,68593.26,2081098.149812,0.0
739,1,1,36633.432,68687.685,2081834.304367,0.0
740,1,1,36673.056,68761.98,2082743.460565,0.0
741,1,1,36675.544,68766.645,2084239.3153,0.0
742,0,0,36675.544,68766.645,2084239.3153,0.0
743,0,0,36675.544,68766.645,2084239.3153,0.0
744,0,0,36675.544,68766.645,2084239.3153,0.0
745,0,0,36675.544,68766.645,2084239.3153,0.0
746,1,1,36683.664,68781.87,2085023.6808,0.0
747,1,1,36687.872,68789.76,2085397.140125,0.0
748,1,1,36693.52,68800.35,2086880.797503,0.0
749,1,1,36699.656,68811.855,2086998.177855,0.0
750,2,2,36738.592,68884.86,2087983.340869,0.0
751,0,0,36738.592,68884.86,2087983.340869,0.0
752,1,1,36761.112,68927.085,2088427.664907,0.0
753,0,0,36761.112,68927.085,2088427.664907,0.0
754,0,0,36761.112,68927.085,2088427.664907,0.0
755,1,1,36785.328,68972.49,2089287.126294,0.0
756,1,1,36796.712,68993.835,2089707.940828,0.0
757,1,1,36801.696,69003.18,2091181.002074,0.0
758,1,1,36813.08,69024.525,2091310.578928,0.0
759,1,1,36851.648,69096.84,2092057.620829,0.0
760,1,1,36856.632,69106.185,2092907.361654,0.0
761,1,1,36871.968,69134.94,2093084.562215,0.0
762,0,0,36871.968,69134.94,2093084.562215,0.0
763,1,1,36894.368,69176.94,2093889.089939,0.0
764,2,2,36924.464,69233.37,2095033.965828,0.0
765,2,2,36941.536,69265.38,2095549.61035,0.0
766,1,1,36950.712,69282.585,2096278.658532,0.0
767,0,0,36950.712,69282.585,2096278.658532,0.0
768,0,0,36950.712,69282.585,2096278.658532,0.0
769,1,1,36968.48,69315.9,2096972.012292,0.0
770,0,0,36968.48,69315.9,2096972.012292,0.0
771,0,0,36968.48,69315.9,2096972.012292,0.0
772,1,1,37005.016,69384.405,2097653.269638,0.0
773,0,0,37005.016,69384.405,2097653.269638,0.0
774,1,1,37011.728,69396.99,2098032.700933,0.0
775,1,1,37018.44,69409.575,2098700.007159,0.0
776,0,0,37018.44,69409.575,2098700.007159,0.0
777,0,0,37018.44,69409.575,2098700.007159,0.0
778,1,1,37029.888,69431.04,2099343.124275,0.0
779,0,0,37029.888,69431.04,2099343.124275,0.0
780,0,0,37029.888,69431.04,2099343.124275,0.0
781,0,0,37029.888,69431.04,2099343.124275,0.0
782,0,0,37029.888,69431.04,2099343.124275,0.0
783,0,0,37029.888,69431.04,2099343.124275,0.0
784,0,0,37029.888,69431.04,2099343.124275,0.0
785,1,1,37072.28,69510.525,2099946.701566,0.0
786,0,0,37072.28,69510.525,2099946.701566,0.0
787,1,1,37083.216,69531.03,2100303.453131,0.0
788,1,1,37088.536,69541.005,2100453.161578,0.0
789,0,0,37088.536,69541.005,2100453.161578,0.0
790,1,1,37095.488,69554.04,2100568.585786,0.0
791,0,0,37095.488,69554.04,2100568.585786,0.0
792,0,0,37095.488,69554.04,2100568.585786,0.0
793,1,1,37107.552,69576.66,2101146.187372,0.0
794,0,0,37107.552,69576.66,2101146.187372,0.0
795,0,0,37107.552,69576.66,2101146.187372,0.0
796,0,0,37107.552,69576.66,2101146.187372,0.0
797,0,0,37107.552,69576.66,2101146.187372,0.0
798,2,2,37129.0,69616.875,2101812.4817,0.0
799,1,1,37168.744,69691.395,2102374.042107,0.0
800,0,0,37168.744,69691.395,2102374.042107,0.0
801,1,1,37208.488,69765.915,2102871.270685,0.0
802,0,0,37208.488,69765.915,2102871.270685,0.0
803,1,1,37216.872,69781.635,2103350.600567,0.0
804,1,1,37239.376,69823.83,2103638.835801,0.0
805,0,0,37239.376,69823.83,2103638.835801,0.0
806,0,0,37239.376,69823.83,2103638.835801,0.0
807,0,0,37239.376,69823.83,2103638.835801,0.0
808,0,0,37239.376,69823.83,2103638.835801,0.0
809,0,0,37239.376,69823.83,2103638.835801,0.0
810,0,0,37239.376,69823.83,2103638.835801,0.0
811,0,0,37239.376,69823.83,2103638.835801,0.0
812,1,1,37262.664,69867.495,2105059.887135,0.0
813,1,1,37271.048,69883.215,2105159.841023,0.0
814,1,1,37286.992,69913.11,2105933.017597,0.0
815,1,1,37299.992,69937.485,2106238.182022,0.0
816,0,0,37299.992,69937.485,2106238.182022,0.0
817,0,0,37299.992,69937.485,2106238.182022,0.0
818,0,0,37299.992,69937.485,2106238.182022,0.0
819,0,0,37299.992,69937.485,2106238.182022,0.0
820,1,1,37324.4,69983.25,2106961.704217,0.0
821,0,0,37324.4,69983.25,2106961.704217,0.0
822,1,1,37327.344,69988.77,2107517.216577,0.0
823,0,0,37327.344,69988.77,2107517.216577,0.0
824,1,1,37356.528,70043.49,2108195.993138,0.0
825,0,0,37356.528,70043.49,2108195.993138,0.0
826,0,0,37356.528,70043.49,2108195.993138,0.0
827,0,0,37356.528,70043.49,2108195.993138,0.0
828,1,1,37387.744,70102.02,2108579.847083,0.0
829,0,0,37387.744,70102.02,2108579.847083,0.0
830,1,1,37396.272,70118.01,2108711.634411,0.0
831,0,0,37396.272,70118.01,2108711.634411,0.0
832,2,2,37431.072,70183.26,2110541.53075,0.0
833,0,0,37431.072,70183.26,2110541.53075,0.0
834,0,0,37431.072,70183.26,2110541.53075,0.0
835,2,2,37454.696,70227.555,2111091.748423,0.0
836,1,1,37465.112,70247.085,2111454.454467,0.0
837,0,0,37465.112,70247.085,2111454.454467,0.0
838,0,0,37465.112,70247.085,2111454.454467,0.0
839,0,0,37465.112,70247.085,2111454.454467,0.0
840,0,0,37465.112,70247.085,2111454.454467,0.0
841,0,0,37465.112,70247.085,2111454.454467,0.0
842,2,2,37494.336,70301.88,2112246.894183,0.0
843,0,0,37494.336,70301.88,2112246.894183,0.0
844,0,0,37494.336,70301.88,2112246.894183,0.0
845,2,2,37533.472,70375.26,2113395.441593,0.0
846,0,0,37533.472,70375.26,2113395.441593,0.0
847,0,0,37533.472,70375.26,2113395.441593,0.0
848,0,0,37533.472,70375.26,2113395.441593,0.0
849,0,0,37533.472,70375.26,2113395.441593,0.0
850,0,0,37533.472,70375.26,2113395.441593,0.0
851,2,2,37547.264,70401.12,2113776.280748,0.0
852,1,1,37578.36,70459.425,2114107.029206,0.0
853,1,1,37583.624,70469.295,2114212.06267,0.0
854,0,0,37583.624,70469.295,2114212.06267,0.0
855,1,1,37598.712,70497.585,2114849.356716,0.0
856,1,1,37613.8,70525.875,2115088.807814,0.0
857,1,1,37618.672,70535.01,2115385.009816,0.0
858,0,0,37618.672,70535.01,2115385.009816,0.0
859,0,0,37618.672,70535.01,2115385.009816,0.0
860,1,1,37622.192,70541.61,2115673.552682,0.0
861,0,0,37622.192,70541.61,2115673.552682,0.0
862,0,0,37622.192,70541.61,2115673.552682,0.0
863,0,0,37622.192,70541.61,2115673.552682,0.0
864,0,0,37622.192,70541.61,2115673.552682,0.0
865,0,0,37622.192,70541.61,2115673.552682,0.0
866,1,1,37638.048,70571.34,2115882.04652,0.0
867,1,1,37653.904,70601.07,2116136.905603,0.0
868,0,0,37653.904,70601.07,2116136.905603,0.0
869,0,0,37653.904,70601.07,2116136.905603,0.0
870,1,1,37670.32,70631.85,2116772.479679,0.0
871,0,0,37670.32,70631.85,2116772.479679,0.0
872,1,1,37684.8,70659.0,2117073.557336,0.0
873,1,1,37699.28,70686.15,2117299.329306,0.0
874,0,0,37699.28,70686.15,2117299.329306,0.0
875,1,1,37700.656,70688.73,2117401.548292,0.0
876,0,0,37700.656,70688.73,2117401.548292,0.0
877,0,0,37700.656,70688.73,2117401.548292,0.0
878,0,0,37700.656,70688.73,2117401.548292,0.0
879,0,0,37700.656,70688.73,2117401.548292,0.0
880,1,1,37733.856,70750.98,2117963.965891,0.0
881,0,0,37733.856,70750.98,2117963.965891,0.0
882,0,0,37733.856,70750.98,2117963.965891,0.0
883,1,1,37736.376,70755.705,2118521.29007,0.0
884,0,0,37736.376,70755.705,2118521.29007,0.0
885,0,0,37736.376,70755.705,2118521.29007,0.0
886,0,0,37736.376,70755.705,2118521.29007,0.0
887,0,0,37736.376,70755.705,2118521.29007,0.0
888,0,0,37736.376,70755.705,2118521.29007,0.0
889,0,0,37736.376,70755.705,2118521.29007,0.0
890,1,1,37749.32,70779.975,2118719.304097,0.0
891,1,1,37785.04,70846.95,2119283.721811,0.0
892,0,0,37785.04,70846.95,2119283.721811,0.0
893,0,0,37785.04,70846.95,2119283.721811,0.0
894,0,0,37785.04,70846.95,2119283.721811,0.0
895,2,2,37793.824,70863.42,2120026.680245,0.0
896,1,1,37806.72,70887.6,2121411.676059,0.0
897,1,1,37815.296,70903.68,2121951.830735,0.0
898,0,0,37815.296,70903.68,2121951.830735,0.0
899,0,0,37815.296,70903.68,2121951.830735,0.0
900,0,0,37815.296,70903.68,2121951.830735,0.0
901,2,2,37858.64,70984.95,2123454.381604,0.0
902,1,1,37866.04,70998.825,2123739.862294,0.0
903,0,0,37866.04,70998.825,2123739.862294,0.0
904,0,0,37866.04,70998.825,2123739.862294,0.0
905,1,1,37879.776,71024.58,2124074.348747,0.0
906,1,1,37893.512,71050.335,2124331.028185,0.0
907,0,0,37893.512,71050.335,2124331.028185,0.0
908,0,0,37893.512,71050.335,2124331.028185,0.0
909,0,0,37893.512,71050.335,2124331.028185,0.0
910,0,0,37893.512,71050.335,2124331.028185,0.0
911,0,0,37893.512,71050.335,2124331.028185,0.0
912,0,0,37893.512,71050.335,2124331.028185,0.0
913,0,0,37893.512,71050.335,2124331.028185,0.0
914,1,1,37901.472,71065.26,2124416.046459,0.0
915,0,0,37901.472,71065.26,2124416.046459,0.0
916,0,0,37901.472,71065.26,2124416.046459,0.0
917,0,0,37901.472,71065.26,2124416.046459,0.0
918,1,1,37939.272,71136.135,2124881.514149,0.0
919,0,0,37939.272,71136.135,2124881.514149,0.0
920,0,0,37939.272,71136.135,2124881.514149,0.0
921,0,0,37939.272,71136.135,2124881.514149,0.0
922,0,0,37939.272,71136.135,2124881.514149,0.0
923,0,0,37939.272,71136.135,2124881.514149,0.0
924,1,1,37948.016,71152.53,2126184.876416,0.0
925,0,0,37948.016,71152.53,2126184.876416,0.0
926,1,1,37956.256,71167.98,2126320.236311,0.0
927,0,0,37956.256,71167.98,2126320.236311,0.0
928,0,0,37956.256,71167.98,2126320.236311,0.0
929,2,2,37968.992,71191.86,2126868.711913,0.0
930,0,0,37968.992,71191.86,2126868.711913,0.0
931,1,1,37978.88,71210.4,2127305.1681,0.0
932,0,0,37978.88,71210.4,2127305.1681,0.0
933,0,0,37978.88,71210.4,2127305.1681,0.0
934,0,0,37978.88,71210.4,2127305.1681,0.0
935,1,1,37988.768,71228.94,2127763.324861,0.0
936,0,0,37988.768,71228.94,2127763.324861,0.0
937,0,0,37988.768,71228.94,2127763.324861,0.0
938,0,0,37988.768,71228.94,2127763.324861,0.0
939,0,0,37988.768,71228.94,2127763.324861,0.0
940,0,0,37988.768,71228.94,2127763.324861,0.0
941,0,0,37988.768,71228.94,2127763.324861,0.0
942,1,1,38011.808,71272.14,2128171.448912,0.0
943,0,0,38011.808,71272.14,2128171.448912,0.0
944,1,1,38021.488,71290.29,2128408.80725,0.0
945,0,0,38021.488,71290.29,2128408.80725,0.0
946,0,0,38021.488,71290.29,2128408.80725,0.0
947,0,0,38021.488,71290.29,2128408.80725,0.0
948,0,0,38021.488,71290.29,2128408.80725,0.0
949,0,0,38021.488,71290.29,2128408.80725,0.0
950,0,0,38021.488,71290.29,2128408.80725,0.0
951,0,0,38021.488,71290.29,2128408.80725,0.0
952,2,2,38053.208,71349.765,2128915.40409,0.0
953,0,0,38053.208,71349.765,2128915.40409,0.0
954,0,0,38053.208,71349.765,2128915.40409,0.0
955,0,0,38053.208,71349.765,2128915.40409,0.0
956,0,0,38053.208,71349.765,2128915.40409,0.0
957,0,0,38053.208,71349.765,2128915.40409,0.0
958,1,1,38067.424,71376.42,2129072.935024,0.0
959,0,0,38067.424,71376.42,2129072.935024,0.0
960,0,0,38067.424,71376.42,2129072.935024,0.0
961,0,0,38067.424,71376.42,2129072.935024,0.0
962,0,0,38067.424,71376.42,2129072.935024,0.0
963,1,1,38076.384,71393.22,2129236.301174,0.0
964,0,0,38076.384,71393.22,2129236.301174,0.0
965,0,0,38076.384,71393.22,2129236.301174,0.0
966,1,1,38094.184,71426.595,2129438.303848,0.0
967,0,0,38094.184,71426.595,2129438.303848,0.0
968,0,0,38094.184,71426.595,2129438.303848,0.0
969,1,1,38111.984,71459.97,2129808.655483,0.0
970,1,1,38115.376,71466.33,2130193.116063,0.0
971,1,1,38122.432,71479.56,2130380.412762,0.0
972,0,0,38122.432,71479.56,2130380.412762,0.0
973,1,1,38129.488,71492.79,2130736.961218,0.0
974,0,0,38129.488,71492.79,2130736.961218,0.0
975,0,0,38129.488,71492.79,2130736.961218,0.0
976,0,0,38129.488,71492.79,2130736.961218,0.0
977,0,0,38129.488,71492.79,2130736.961218,0.0
978,1,1,38137.016,71506.905,2131106.284235,0.0
979,0,0,38137.016,71506.905,2131106.284235,0.0
980,1,1,38144.544,71521.02,2132393.157279,0.0
981,0,0,38144.544,71521.02,2132393.157279,0.0
982,0,0,38144.544,71521.02,2132393.157279,0.0
983,0,0,38144.544,71521.02,2132393.157279,0.0
984,2,2,38151.432,71533.935,2132833.389823,0.0
985,1,1,38154.928,71540.49,2132926.305089,0.0
986,0,0,38154.928,71540.49,2132926.305089,0.0
987,1,1,38156.328,71543.115,2133110.612154,0.0
988,0,0,38156.328,71543.115,2133110.612154,0.0
989,0,0,38156.328,71543.115,2133110.612154,0.0
990,1,1,38172.808,71574.015,2133436.352086,0.0
991,0,0,38172.808,71574.015,2133436.352086,0.0
992,0,0,38172.808,71574.015,2133436.352086,0.0
993,0,0,38172.808,71574.015,2133436.352086,0.0
994,0,0,38172.808,71574.015,2133436.352086,0.0
995,0,0,38172.808,71574.015,2133436.352086,0.0
996,0,0,38172.808,71574.015,2133436.352086,0.0
997,0,0,38172.808,71574.015,2133436.352086,0.0
998,2,2,38200.984,71626.845,2134286.480748,0.0
999,0,0,38200.984,71626.845,2134286.480748,0.0
