step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
628,2104.30,47211.0,18968.245,-52.065,30814.819,24.297,0.0,0.0,0.0,0.0,4797.6315,4.5015,12991.947448,-56.364567,4721.1,162.7,9033.541292,-142.032359,0.0,0.0,1178.666052,1599.2105,3198.421,0.002205,30814.819,0.0,30814.819,2,2,35216.936,66031.755,2017847.622387,0,2,10,0,6,4,2,33.333,10.30,17.521,19.64,11.00,7.00,0
629,2100.38,47878.0,18923.23,-45.015,30835.826,21.007,0.0,0.0,0.0,0.0,4800.3825,2.751,12938.600522,-53.346926,4787.8,66.7,8839.339837,-194.201455,0.0,0.0,1184.246978,1600.1275,3200.255,0.002205,30835.826,0.0,30835.826,2,2,35240.944,66076.77,2019811.82959,0,1,10,0,6,2,4,33.333,10.30,9.924,18.60,11.00,7.00,0
630,2096.80,46044.0,18895.72,-27.51,30848.664,12.838,0.0,0.0,0.0,0.0,4800.3825,0.0,12907.964737,-30.635785,4604.4,-183.4,8927.395624,88.055787,0.0,0.0,1187.372763,1600.1275,3200.255,0.002205,30848.664,0.0,30848.664,1,1,35255.616,66104.28,2021099.657343,0,0,9,0,6,0,6,16.667,10.30,9.505,17.04,10.00,6.00,0
631,2100.41,46712.0,18868.21,-27.51,30861.502,12.838,0.0,0.0,0.0,0.0,4802.4315,2.049,12878.971606,-28.993131,4671.2,66.8,8896.084357,-31.311267,0.0,0.0,1186.806894,1600.8105,3201.621,0.002205,30861.502,0.0,30861.502,1,1,35270.288,66131.79,2022210.923999,0,2,10,0,6,4,2,16.667,10.31,11.293,17.17,10.00,6.00,0
632,2101.36,45461.0,18849.445,-18.765,30870.259,8.757,0.0,0.0,0.0,0.0,4802.4315,0.0,12859.640866,-19.33074,4546.1,-125.1,9020.41828,124.333923,0.0,0.0,1187.372634,1600.8105,3201.621,0.002205,30870.259,0.0,30870.259,1,1,35280.296,66150.555,2022580.954064,0,0,9,0,6,0,6,16.667,10.31,16.835,4.52,2.00,1.00,0
633,2103.68,45461.0,18849.445,0.0,30870.259,0.0,0.0,0.0,0.0,0.0,4802.4315,0.0,12859.640866,0.0,4546.1,0.0,9065.784045,45.365765,0.0,0.0,1187.372634,1600.8105,3201.621,0.002205,30870.259,0.0,30870.259,0,0,35280.296,66150.555,2022580.954064,0,0,9,0,6,0,6,0.000,10.31,16.835,11.05,6.00,4.00,0
634,2100.08,44210.0,18830.68,-18.765,30879.016,8.757,0.0,0.0,0.0,0.0,4802.4315,0.0,12840.679547,-18.961319,4421.0,-125.1,9101.746419,35.962374,0.0,0.0,1187.568953,1600.8105,3201.621,0.002205,30879.016,0.0,30879.016,1,1,35290.304,66169.32,2022729.17907,0,0,8,0,6,0,6,16.667,10.31,16.344,17.12,10.00,6.00,0
635,2103.20,44210.0,18830.68,0.0,30879.016,0.0,0.0,0.0,0.0,0.0,4802.4315,0.0,12840.679547,0.0,4421.0,0.0,9160.963697,59.217278,0.0,0.0,1187.568953,1600.8105,3201.621,0.002255,30879.016,0.0,30879.016,0,0,35290.304,66169.32,2022729.17907,0,0,8,0,6,0,6,0.000,10.31,16.344,14.88,8.00,5.00,0
636,2104.92,42572.0,18830.68,0.0,30879.016,0.0,0.0,0.0,0.0,0.0,4811.079,8.6475,12848.225721,7.546174,4257.2,-163.8,9348.774418,187.810721,0.0,0.0,1171.375279,1603.693,3207.386,0.002255,30879.016,0.0,30879.016,0,0,35290.304,66169.32,2022729.17907,0,2,9,0,6,4,2,0.000,10.29,23.608,8.19,4.00,3.00,0
637,2106.65,40842.0,18804.73,-25.95,30891.126,12.11,0.0,0.0,0.0,0.0,4811.8665,0.7875,12833.685404,-14.540317,4084.2,-173.0,9527.799309,179.024891,0.0,0.0,1159.178096,1603.9555,3207.911,0.002255,30891.126,0.0,30891.126,1,1,35304.144,66195.27,2023431.14935,0,1,8,0,6,2,4,16.667,10.29,0.000,8.22,4.00,3.00,0
638,2105.21,43680.0,18762.04,-42.69,30911.048,19.922,0.0,0.0,0.0,0.0,4816.9275,5.061,12799.311339,-34.374065,4368.0,283.8,9167.428489,-360.37082,0.0,0.0,1145.801161,1605.6425,3211.285,0.002255,30911.048,0.0,30911.048,1,1,35326.912,66237.96,2024290.973867,0,2,9,0,6,4,2,16.667,10.30,14.369,6.87,4.00,2.00,0
639,2104.18,39943.0,18705.985,-56.055,30937.207,26.159,0.0,0.0,0.0,0.0,4816.9275,0.0,12741.550847,-57.760492,3994.3,-373.7,9466.149986,298.721497,0.0,0.0,1147.506653,1605.6425,3211.285,0.002255,30937.207,0.0,30937.207,2,2,35356.808,66294.015,2026647.989339,0,0,7,0,6,0,6,33.333,10.30,13.055,4.89,2.00,1.00,0
640,2106.25,40499.0,18663.355,-42.63,30957.101,19.894,0.0,0.0,0.0,0.0,4819.476,2.5485,12694.970759,-46.580088,4049.9,55.6,9399.727604,-66.422382,0.0,0.0,1148.908241,1606.492,3212.984,0.002255,30957.101,0.0,30957.101,1,1,35379.544,66336.645,2028176.757649,0,1,8,0,6,2,4,16.667,10.30,22.837,9.82,5.00,3.00,0
641,2104.16,43236.0,18637.87,-25.485,30968.994,11.893,0.0,0.0,0.0,0.0,4822.803,3.327,12664.475518,-30.495241,4323.6,273.7,9059.711073,-340.016531,0.0,0.0,1150.591482,1607.601,3215.202,0.002255,30968.994,0.0,30968.994,1,1,35393.136,66362.13,2028803.000161,0,1,9,0,6,2,4,16.667,10.29,10.038,9.91,5.00,3.00,0
642,2101.11,41018.0,18604.6,-33.27,30984.52,15.526,0.0,0.0,0.0,0.0,4822.803,0.0,12627.995059,-36.480459,4101.8,-221.8,9195.957717,136.246644,0.0,0.0,1153.801941,1607.601,3215.202,0.002255,30984.52,0.0,30984.52,1,1,35410.88,66395.4,2030293.070012,0,0,8,0,6,0,6,16.667,10.29,9.472,14.47,8.00,5.00,0
643,2104.98,38800.0,18571.33,-33.27,31000.046,15.526,0.0,0.0,0.0,0.0,4824.891,2.088,12592.607348,-35.387711,3880.0,-221.8,9444.70823,248.750513,0.0,0.0,1153.831652,1608.297,3216.594,0.002255,31000.046,0.0,31000.046,1,1,35428.624,66428.67,2031959.730828,0,1,8,0,6,2,4,16.667,10.29,21.837,18.41,11.00,7.00,0
644,2106.30,41599.0,18545.845,-25.485,31011.939,11.893,0.0,0.0,0.0,0.0,4828.2645,3.3735,12562.865124,-29.742224,4159.9,279.9,9158.669346,-286.038884,0.0,0.0,1154.715376,1609.4215,3218.843,0.002255,31011.939,0.0,31011.939,2,2,35442.216,66454.155,2032502.824164,0,1,8,0,6,2,4,33.333,10.29,17.497,6.29,3.00,2.00,0
645,2109.79,39350.0,18512.11,-33.735,31027.682,15.743,0.0,0.0,0.0,0.0,4828.2645,0.0,12525.411348,-37.453776,3935.0,-224.9,9412.431329,253.761983,0.0,0.0,1158.434152,1609.4215,3218.843,0.002255,31027.682,0.0,31027.682,1,1,35460.208,66487.89,2033752.073641,0,0,7,0,6,0,6,16.667,10.29,0.000,16.54,9.00,6.00,0
646,2111.69,39350.0,18512.11,0.0,31027.682,0.0,0.0,0.0,0.0,0.0,4833.0885,4.824,12574.681308,49.26996,3935.0,0.0,9443.231426,30.800097,0.0,0.0,1104.340192,1611.0295,3222.059,0.002255,31027.682,0.0,31027.682,0,0,35460.208,66487.89,2033752.073641,0,2,8,0,6,4,2,0.000,10.28,0.000,9.02,5.00,3.00,0
647,2108.77,46066.0,18509.68,-2.43,31028.816,1.134,0.0,0.0,0.0,0.0,4838.247,5.1585,12566.86892,-7.812388,4606.6,671.6,8708.54973,-734.681696,0.0,0.0,1104.56408,1612.749,3225.498,0.002305,31028.816,0.0,31028.816,1,1,35461.504,66490.32,2034110.978517,0,1,9,0,6,2,4,16.667,10.29,12.395,13.82,8.00,5.00,0
648,2110.91,45979.0,18458.095,-51.585,31052.889,24.073,0.0,0.0,0.0,0.0,4841.1705,2.9235,12508.869211,-57.999709,4597.9,-8.7,8703.28381,-5.26592,0.0,0.0,1108.055289,1613.7235,3227.447,0.002305,31052.889,0.0,31052.889,1,1,35489.016,66541.905,2035022.513018,0,2,11,0,6,4,2,16.667,10.31,26.434,10.15,6.00,4.00,0
649,2107.35,43846.0,18381.37,-76.725,31088.694,35.805,0.0,0.0,0.0,0.0,4843.407,2.2365,12424.757769,-84.111442,4384.6,-213.3,8763.593367,60.309557,0.0,0.0,1113.205231,1614.469,3228.938,0.002305,31088.694,0.0,31088.694,3,3,35529.936,66618.63,2038033.33778,0,1,9,0,6,2,4,50.000,10.31,12.845,16.88,10.00,6.00,0
650,2104.70,41597.0,18347.635,-33.735,31104.437,15.743,0.0,0.0,0.0,0.0,4843.407,0.0,12389.305123,-35.452646,4159.7,-224.9,8906.625386,143.032019,0.0,0.0,1114.922877,1614.469,3228.938,0.002305,31104.437,0.0,31104.437,1,1,35547.928,66652.365,2039106.90279,0,0,8,0,6,0,6,16.667,10.31,12.135,12.59,7.00,5.00,0
651,2101.60,42001.0,18347.635,0.0,31104.437,0.0,0.0,0.0,0.0,0.0,4843.71,0.303,12389.002123,-0.303,4200.1,40.4,8813.076348,-93.549038,0.0,0.0,1114.922877,1614.57,3229.14,0.002305,31104.437,0.0,31104.437,0,0,35547.928,66652.365,2039106.90279,0,1,10,0,6,2,4,0.000,10.31,11.467,14.70,8.00,5.00,0
652,2105.10,41799.0,18344.605,-3.03,31105.851,1.414,0.0,0.0,0.0,0.0,4843.71,0.0,12385.63539,-3.366733,4179.9,-20.2,8890.07011,76.993762,0.0,0.0,1115.25961,1614.57,3229.14,0.002305,31105.851,0.0,31105.851,1,1,35549.544,66655.395,2039457.511049,0,0,9,0,6,0,6,16.667,10.31,12.198,16.67,10.00,6.00,0
653,2106.43,41799.0,18344.605,0.0,31105.851,0.0,0.0,0.0,0.0,0.0,4843.71,0.0,12385.63539,0.0,4179.9,0.0,8912.771789,22.701679,0.0,0.0,1115.25961,1614.57,3229.14,0.002305,31105.851,0.0,31105.851,0,0,35549.544,66655.395,2039457.511049,0,0,9,0,6,0,6,0.000,10.31,12.198,6.28,3.00,2.00,0
654,2103.16,41799.0,18344.605,0.0,31105.851,0.0,0.0,0.0,0.0,0.0,4843.71,0.0,12385.63539,0.0,4179.9,0.0,8856.609102,-56.162687,0.0,0.0,1115.25961,1614.57,3229.14,0.002305,31105.851,0.0,31105.851,0,0,35549.544,66655.395,2039457.511049,0,0,9,0,6,0,6,0.000,10.31,12.198,15.53,9.00,6.00,0
655,2100.42,41597.0,18341.575,-3.03,31107.265,1.414,0.0,0.0,0.0,0.0,4843.71,0.0,12382.491593,-3.143797,4159.7,-20.2,8832.027373,-24.581729,0.0,0.0,1115.373407,1614.57,3229.14,0.002305,31107.265,0.0,31107.265,1,1,35551.16,66658.425,2040886.890621,0,0,8,0,6,0,6,16.667,10.31,12.135,13.02,7.00,5.00,0
656,2101.97,44385.0,18341.575,0.0,31107.265,0.0,0.0,0.0,0.0,0.0,4845.801,2.091,12380.400593,-2.091,4438.5,278.8,8572.323617,-259.703756,0.0,0.0,1115.373407,1615.267,3230.534,0.002305,31107.265,0.0,31107.265,0,0,35551.16,66658.425,2040886.890621,0,1,9,0,6,2,4,0.000,10.31,8.731,7.39,4.00,2.00,0
657,2105.57,42991.0,18320.665,-20.91,31117.023,9.758,0.0,0.0,0.0,0.0,4845.801,0.0,12357.100902,-23.299691,4299.1,-139.4,8752.344612,180.020995,0.0,0.0,1117.763098,1615.267,3230.534,0.002305,31117.023,0.0,31117.023,1,1,35562.312,66679.335,2041213.502189,0,0,8,0,6,0,6,16.667,10.31,12.575,17.14,10.00,6.00,0
658,2105.68,42991.0,18320.665,0.0,31117.023,0.0,0.0,0.0,0.0,0.0,4845.801,0.0,12357.100902,0.0,4299.1,0.0,8754.238405,1.893793,0.0,0.0,1117.763098,1615.267,3230.534,0.002305,31117.023,0.0,31117.023,0,0,35562.312,66679.335,2041213.502189,0,0,8,0,6,0,6,0.000,10.31,12.575,0.51,0.00,0.00,0
659,2105.73,42991.0,18320.665,0.0,31117.023,0.0,0.0,0.0,0.0,0.0,4845.801,0.0,12357.100902,0.0,4299.1,0.0,8755.145791,0.907386,0.0,0.0,1117.763098,1615.267,3230.534,0.002355,31117.023,0.0,31117.023,0,0,35562.312,66679.335,2041213.502189,0,0,8,0,6,0,6,0.000,10.31,12.575,0.24,0.00,0.00,0
660,2103.40,45425.0,18320.665,0.0,31117.023,0.0,0.0,0.0,0.0,0.0,4847.6265,1.8255,12355.275402,-1.8255,4542.5,243.4,8468.569521,-286.57627,0.0,0.0,1117.763098,1615.8755,3231.751,0.002355,31117.023,0.0,31117.023,0,0,35562.312,66679.335,2041213.502189,0,1,10,0,6,2,4,0.000,10.32,9.362,11.07,6.00,4.00,0
661,2102.69,49118.0,18302.41,-18.255,31125.542,8.519,0.0,0.0,0.0,0.0,4851.309,3.6825,12332.924554,-22.350848,4911.8,369.3,8064.674072,-403.895449,0.0,0.0,1118.176446,1617.103,3234.206,0.002355,31125.542,0.0,31125.542,1,1,35572.048,66697.59,2042105.151342,0,1,10,0,6,2,4,16.667,10.31,6.182,3.40,2.00,1.00,0
662,2103.61,47901.0,18284.155,-18.255,31134.061,8.519,0.0,0.0,0.0,0.0,4851.309,0.0,12314.549814,-18.37474,4790.1,-121.7,8183.930292,119.25622,0.0,0.0,1118.296186,1617.103,3234.206,0.002355,31134.061,0.0,31134.061,1,1,35581.784,66715.845,2043310.191503,0,0,9,0,6,0,6,16.667,10.31,7.520,4.38,2.00,1.00,0
663,2102.42,45446.0,18247.33,-36.825,31151.246,17.185,0.0,0.0,0.0,0.0,4851.309,0.0,12277.416046,-37.133768,4544.6,-245.5,8371.569703,187.639411,0.0,0.0,1118.604954,1617.103,3234.206,0.002355,31151.246,0.0,31151.246,1,1,35601.424,66752.67,2044937.263551,0,0,8,0,6,0,6,16.667,10.31,7.084,5.64,3.00,2.00,0
664,2099.44,47750.0,18247.33,0.0,31151.246,0.0,0.0,0.0,0.0,0.0,4853.037,1.728,12275.688046,-1.728,4775.0,230.4,8104.326005,-267.243698,0.0,0.0,1118.604954,1617.679,3235.358,0.002355,31151.246,0.0,31151.246,0,0,35601.424,66752.67,2044937.263551,0,1,10,0,6,2,4,0.000,10.33,6.049,14.18,8.00,5.00,0
665,2095.67,46598.0,18230.05,-17.28,31159.31,8.064,0.0,0.0,0.0,0.0,4853.037,0.0,12256.339242,-19.348804,4659.8,-115.2,8174.516482,70.190477,0.0,0.0,1120.673758,1617.679,3235.358,0.002355,31159.31,0.0,31159.31,1,1,35610.64,66769.95,2046346.142319,0,0,9,0,6,0,6,16.667,10.33,5.879,17.96,10.00,7.00,0
666,2096.43,55812.0,18230.05,0.0,31159.31,0.0,0.0,0.0,0.0,0.0,4859.9475,6.9105,12249.428742,-6.9105,5581.2,921.4,7251.425215,-923.091267,0.0,0.0,1120.673758,1619.9825,3239.965,0.002355,31159.31,0.0,31159.31,0,0,35610.64,66769.95,2046346.142319,0,1,10,0,6,2,4,0.000,10.32,3.904,3.64,2.00,1.00,0
667,2099.43,49714.0,18138.58,-91.47,31201.996,42.686,0.0,0.0,0.0,0.0,4859.9475,0.0,12156.999363,-92.429379,4971.4,-609.8,7790.167796,538.742581,0.0,0.0,1121.633137,1619.9825,3239.965,0.002355,31201.996,0.0,31201.996,1,1,35659.424,66861.42,2047110.488457,0,0,9,0,6,0,6,16.667,10.32,8.410,14.31,8.00,5.00,0
668,2098.69,49714.0,18138.58,0.0,31201.996,0.0,0.0,0.0,0.0,0.0,4859.9475,0.0,12156.999363,0.0,4971.4,0.0,7782.974626,-7.19317,0.0,0.0,1121.633137,1619.9825,3239.965,0.002355,31201.996,0.0,31201.996,0,0,35659.424,66861.42,2047110.488457,0,0,9,0,6,0,6,0.000,10.32,8.410,3.53,2.00,1.00,0
669,2099.51,48562.0,18121.3,-17.28,31210.06,8.064,0.0,0.0,0.0,0.0,4859.9475,0.0,12139.682013,-17.31735,4856.2,-115.2,7888.833413,105.858787,0.0,0.0,1121.670487,1619.9825,3239.965,0.002355,31210.06,0.0,31210.06,1,1,35668.64,66878.7,2048297.635268,0,0,8,0,6,0,6,16.667,10.32,10.756,3.90,2.00,1.00,0
670,2098.10,48562.0,18121.3,0.0,31210.06,0.0,0.0,0.0,0.0,0.0,4860.7755,0.828,12140.930611,1.248598,4856.2,0.0,7873.555784,-15.277629,0.0,0.0,1119.593889,1620.2585,3240.517,0.002355,31210.06,0.0,31210.06,0,0,35668.64,66878.7,2048297.635268,0,1,9,0,6,2,4,0.000,10.32,10.756,6.71,4.00,2.00,0
671,2102.03,49148.0,18113.02,-8.28,31213.924,3.864,0.0,0.0,0.0,0.0,4861.629,0.8535,12130.764094,-10.166517,4914.8,58.6,7855.65973,-17.896054,0.0,0.0,1120.626906,1620.543,3241.086,0.002405,31213.924,0.0,31213.924,1,1,35673.056,66886.98,2049361.611261,0,1,9,0,6,2,4,16.667,10.31,10.849,18.71,11.00,7.00,0
672,2105.49,48579.0,18104.485,-8.535,31217.907,3.983,0.0,0.0,0.0,0.0,4861.629,0.0,12121.290818,-9.473276,4857.9,-56.9,7972.444243,116.784513,0.0,0.0,1121.565182,1620.543,3241.086,0.002405,31217.907,0.0,31217.907,1,1,35677.608,66895.515,2050116.199623,0,0,8,0,6,0,6,16.667,10.31,12.573,16.49,9.00,6.00,0
673,2104.76,48579.0,18104.485,0.0,31217.907,0.0,0.0,0.0,0.0,0.0,4861.629,0.0,12121.290818,0.0,4857.9,0.0,7957.836777,-14.607466,0.0,0.0,1121.565182,1620.543,3241.086,0.002405,31217.907,0.0,31217.907,0,0,35677.608,66895.515,2050116.199623,0,0,8,0,6,0,6,0.000,10.31,12.573,3.47,2.00,1.00,0
674,2104.37,48579.0,18104.485,0.0,31217.907,0.0,0.0,0.0,0.0,0.0,4861.629,0.0,12121.290818,0.0,4857.9,0.0,7950.002558,-7.834219,0.0,0.0,1121.565182,1620.543,3241.086,0.002405,31217.907,0.0,31217.907,0,0,35677.608,66895.515,2050116.199623,0,0,8,0,6,0,6,0.000,10.31,12.573,1.86,1.00,0.00,0
675,2105.36,50757.0,18104.485,0.0,31217.907,0.0,0.0,0.0,0.0,0.0,4863.2625,1.6335,12119.657318,-1.6335,5075.7,217.8,7750.344767,-199.657791,0.0,0.0,1121.565182,1621.0875,3242.175,0.002405,31217.907,0.0,31217.907,0,0,35677.608,66895.515,2050116.199623,0,1,10,0,6,2,4,0.000,10.31,9.873,4.70,2.00,1.00,0
676,2106.77,46089.0,18034.465,-70.02,31250.583,32.676,0.0,0.0,0.0,0.0,4863.2625,0.0,12047.63284,-72.024478,4608.9,-466.8,8175.395316,425.050549,0.0,0.0,1123.56966,1621.0875,3242.175,0.002405,31250.583,0.0,31250.583,2,2,35714.952,66965.535,2050817.557261,0,0,8,0,6,0,6,33.333,10.31,0.000,6.71,4.00,2.00,0
677,2103.03,56286.0,18018.13,-16.335,31258.206,7.623,0.0,0.0,0.0,0.0,4871.727,8.4645,12021.625777,-26.007063,5628.6,1019.7,7047.604524,-1127.790792,0.0,0.0,1124.777223,1623.909,3247.818,0.002405,31258.206,0.0,31258.206,1,1,35723.664,66981.87,2051125.537266,0,2,9,0,6,4,2,16.667,10.29,8.974,17.79,10.00,7.00,0
678,2103.51,57935.0,17933.485,-84.645,31297.707,39.501,0.0,0.0,0.0,0.0,4877.196,5.469,11930.207115,-91.418662,5793.5,164.9,6803.145865,-244.458659,0.0,0.0,1126.081885,1625.732,3251.464,0.002405,31297.707,0.0,31297.707,1,1,35768.808,67066.515,2051791.354466,0,2,12,0,6,4,2,16.667,10.30,14.890,2.31,1.00,0.00,0
679,2103.27,54289.0,17878.795,-54.69,31323.229,25.522,0.0,0.0,0.0,0.0,4877.196,0.0,11875.093212,-55.113903,5428.9,-364.6,7107.090352,303.944487,0.0,0.0,1126.505788,1625.732,3251.464,0.002405,31323.229,0.0,31323.229,2,2,35797.976,67121.205,2053030.249686,0,0,10,0,6,0,6,33.333,10.30,13.890,1.16,0.00,0.00,0
680,2103.76,50643.0,17824.105,-54.69,31348.751,25.522,0.0,0.0,0.0,0.0,4877.196,0.0,11819.97262,-55.120592,5064.3,-364.6,7428.171033,321.080681,0.0,0.0,1126.93638,1625.732,3251.464,0.002405,31348.751,0.0,31348.751,2,2,35827.144,67175.895,2054952.927792,0,0,8,0,6,0,6,33.333,10.30,0.000,2.34,1.00,0.00,0
681,2107.96,50643.0,17824.105,0.0,31348.751,0.0,0.0,0.0,0.0,0.0,4877.196,0.0,11819.97262,0.0,5064.3,0.0,7530.557548,102.386515,0.0,0.0,1126.93638,1625.732,3251.464,0.002405,31348.751,0.0,31348.751,0,0,35827.144,67175.895,2054952.927792,0,0,8,0,6,0,6,0.000,10.30,0.000,19.95,11.00,7.00,0
682,2110.02,55753.0,17824.105,0.0,31348.751,0.0,0.0,0.0,0.0,0.0,4881.0285,3.8325,11816.14012,-3.8325,5575.3,511.0,7066.07794,-464.479608,0.0,0.0,1126.93638,1627.0095,3254.019,0.002405,31348.751,0.0,31348.751,0,0,35827.144,67175.895,2054952.927792,0,1,10,0,6,2,4,0.000,10.30,20.821,9.79,5.00,3.00,0
683,2106.52,53198.0,17785.78,-38.325,31366.636,17.885,0.0,0.0,0.0,0.0,4881.0285,0.0,11773.574432,-42.565688,5319.8,-255.5,7197.827989,131.750049,0.0,0.0,1131.177068,1627.0095,3254.019,0.002455,31366.636,0.0,31366.636,1,1,35847.584,67214.22,2055451.936792,0,0,9,0,6,0,6,16.667,10.30,19.821,16.60,9.00,6.00,0
684,2109.67,54864.0,17785.78,0.0,31366.636,0.0,0.0,0.0,0.0,0.0,4884.306,3.2775,11785.898329,12.323897,5486.4,166.6,7100.962063,-96.865926,0.0,0.0,1115.575671,1628.102,3256.204,0.002455,31366.636,0.0,31366.636,0,0,35847.584,67214.22,2055451.936792,0,2,11,0,6,4,2,0.000,10.31,15.194,14.95,8.00,5.00,0
685,2107.74,53355.0,17763.145,-22.635,31377.199,10.563,0.0,0.0,0.0,0.0,4884.306,0.0,11761.883255,-24.015074,5335.5,-150.9,7184.514614,83.552551,0.0,0.0,1116.955745,1628.102,3256.204,0.002455,31377.199,0.0,31377.199,1,1,35859.656,67236.855,2056804.961136,0,0,10,0,6,0,6,16.667,10.31,14.748,9.15,5.00,3.00,0
686,2108.94,53355.0,17763.145,0.0,31377.199,0.0,0.0,0.0,0.0,0.0,4884.306,0.0,11761.883255,0.0,5335.5,0.0,7211.512787,26.998173,0.0,0.0,1116.955745,1628.102,3256.204,0.002455,31377.199,0.0,31377.199,0,0,35859.656,67236.855,2056804.961136,0,0,10,0,6,0,6,0.000,10.31,14.748,5.70,3.00,2.00,0
687,2104.82,53355.0,17763.145,0.0,31377.199,0.0,0.0,0.0,0.0,0.0,4884.306,0.0,11761.883255,0.0,5335.5,0.0,7118.861801,-92.650986,0.0,0.0,1116.955745,1628.102,3256.204,0.002455,31377.199,0.0,31377.199,0,0,35859.656,67236.855,2056804.961136,0,0,10,0,6,0,6,0.000,10.31,14.748,19.56,11.00,7.00,0
688,2104.84,53355.0,17763.145,0.0,31377.199,0.0,0.0,0.0,0.0,0.0,4885.128,0.822,11770.571606,8.688351,5335.5,0.0,7118.355024,-0.506777,0.0,0.0,1107.445394,1628.376,3256.752,0.002455,31377.199,0.0,31377.199,0,0,35859.656,67236.855,2056804.961136,0,1,10,0,6,2,4,0.000,10.31,14.748,0.12,0.00,0.00,0
689,2102.88,47712.0,17678.5,-84.645,31416.7,39.501,0.0,0.0,0.0,0.0,4885.128,0.0,11685.545371,-85.026235,4771.2,-564.3,7554.056345,435.701321,0.0,0.0,1107.826629,1628.376,3256.752,0.002455,31416.7,0.0,31416.7,1,1,35904.8,67321.5,2058341.363949,0,0,9,0,6,0,6,16.667,10.31,13.083,9.30,5.00,3.00,0
690,2099.83,51590.0,17678.5,0.0,31416.7,0.0,0.0,0.0,0.0,0.0,4888.0365,2.9085,11682.636871,-2.9085,5159.0,387.8,7103.032988,-451.023357,0.0,0.0,1107.826629,1629.3455,3258.691,0.002455,31416.7,0.0,31416.7,0,0,35904.8,67321.5,2058341.363949,0,1,11,0,6,2,4,0.000,10.32,8.685,14.51,8.00,5.00,0
691,2098.54,49651.0,17649.415,-29.085,31430.273,13.573,0.0,0.0,0.0,0.0,4888.0365,0.0,11652.356963,-30.279908,4965.1,-193.9,7251.161658,148.12867,0.0,0.0,1109.021537,1629.3455,3258.691,0.002455,31430.273,0.0,31430.273,1,1,35920.312,67350.585,2059496.291852,0,0,10,0,6,0,6,16.667,10.32,8.321,6.16,3.00,2.00,0
692,2101.23,47712.0,17620.33,-29.085,31443.846,13.573,0.0,0.0,0.0,0.0,4888.0365,0.0,11621.983453,-30.37351,4771.2,-193.9,7457.767506,206.605848,0.0,0.0,1110.310047,1629.3455,3258.691,0.002455,31443.846,0.0,31443.846,1,1,35935.824,67379.67,2059667.330185,0,0,9,0,6,0,6,16.667,10.32,13.083,12.82,7.00,5.00,0
693,2105.35,52772.0,17620.33,0.0,31443.846,0.0,0.0,0.0,0.0,0.0,4891.8315,3.795,11618.188453,-3.795,5277.2,506.0,7029.517236,-428.25027,0.0,0.0,1110.310047,1630.6105,3261.221,0.002455,31443.846,0.0,31443.846,0,0,35935.824,67379.67,2059667.330185,0,1,10,0,6,2,4,0.000,10.32,7.917,19.63,11.00,7.00,0
694,2108.99,49409.0,17569.885,-50.445,31467.387,23.541,0.0,0.0,0.0,0.0,4894.2435,2.412,11570.385102,-47.803351,4940.9,-336.3,7384.948845,355.431609,0.0,0.0,1105.256398,1631.4145,3262.829,0.002455,31467.387,0.0,31467.387,1,1,35962.728,67430.115,2060646.597442,0,1,10,0,6,2,4,16.667,10.33,18.338,17.29,10.00,6.00,0
695,2108.52,51307.0,17545.765,-24.12,31478.643,11.256,0.0,0.0,0.0,0.0,4896.873,2.6295,11543.273511,-27.111591,5130.7,189.8,7158.25159,-226.697255,0.0,0.0,1105.618489,1632.291,3264.582,0.002505,31478.643,0.0,31478.643,1,1,35975.592,67454.235,2061973.531695,0,1,10,0,6,2,4,16.667,10.34,10.910,2.25,1.00,0.00,0
696,2104.85,47024.0,17481.52,-64.245,31508.624,29.981,0.0,0.0,0.0,0.0,4896.873,0.0,11475.363016,-67.910495,4702.4,-428.3,7446.635593,288.384003,0.0,0.0,1109.283984,1632.291,3264.582,0.002505,31508.624,0.0,31508.624,1,1,36009.856,67518.48,2063056.266103,0,0,9,0,6,0,6,16.667,10.34,9.916,17.42,10.00,6.00,0
697,2104.35,47406.0,17481.52,0.0,31508.624,0.0,0.0,0.0,0.0,0.0,4897.1595,0.2865,11475.076516,-0.2865,4740.6,38.2,7398.886262,-47.749331,0.0,0.0,1109.283984,1632.3865,3264.773,0.002505,31508.624,0.0,31508.624,0,0,36009.856,67518.48,2063056.266103,0,1,10,0,6,2,4,0.000,10.35,9.537,2.37,1.00,0.00,0
