step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
542,2087.53,586946.971438,295892.499937,739721.43022,0.0,112772.151905,42289.556783,70482.59483,458252.289571,320174.58161,580453.15139,5,10,20396.907157,38244.201176,2490972.320938,43,20,17,66,28,20,1,17.857,14.50,1.143,6.22,6.31,3.82,0
543,2087.34,585186.161307,296190.173185,740465.748575,0.0,113029.269432,42385.975855,70643.293284,458586.677414,320918.899965,580453.15139,6,11,20451.053576,38345.725713,2497584.952478,42,20,12,66,30,22,1,20.000,14.25,1.143,6.39,5.52,4.46,0
544,2085.61,583430.636678,296308.432205,740761.476958,0.0,113249.636291,42468.613427,70781.022571,458920.062062,321543.168318,580781.69136,5,9,20490.174219,38419.076918,2502362.561015,38,20,15,65,21,15,0,23.810,14.08,1.143,6.39,5.82,2.80,0
545,2082.39,581680.36541,295769.025416,739412.266457,0.0,113401.185721,42525.444463,70875.740965,459252.446543,321978.696243,582566.429786,6,11,20520.389871,38475.731266,2506052.647582,43,21,16,67,37,27,1,16.216,14.33,1.143,7.32,4.46,3.88,0
546,2083.97,579935.37547,295872.097091,739670.678649,0.0,113633.396674,42612.52357,71020.872811,459583.833815,322619.247207,582948.568558,4,8,20552.402446,38535.754845,2509962.183413,40,20,13,66,21,15,0,19.048,14.51,1.143,6.52,5.01,4.52,0
547,2086.63,578195.62116,296179.504022,740439.148996,0.0,113907.301697,42715.237953,71192.06345,459914.226972,323387.717554,582948.568558,5,10,20597.046599,38619.462632,2515414.350667,42,21,16,66,26,18,1,19.231,14.61,1.143,7.20,4.94,3.53,0
548,2086.92,576461.070026,296360.13851,740890.207031,0.0,114067.096243,42775.160908,71291.935041,460243.628936,323838.775589,582948.568558,5,10,20624.551488,38671.0343,2518773.385328,45,20,13,66,24,17,0,20.833,14.52,1.143,7.50,6.87,3.23,0
549,2083.45,574731.707932,295717.083103,739282.788059,0.0,114250.052619,42843.769549,71406.282776,460572.042695,324364.097176,585081.309117,6,10,20660.781165,38738.964945,2523197.9347,37,21,16,68,36,26,1,16.667,14.43,1.143,6.91,6.51,2.82,0
550,2086.88,573007.551923,295953.134084,739873.293183,0.0,114487.826311,42932.934683,71554.891333,460899.471224,325046.198303,585172.90512,6,11,20707.536843,38826.631842,2528907.97195,42,21,14,71,37,26,1,16.216,14.53,1.143,7.14,4.76,2.88,0
551,2083.94,571288.573446,296254.288875,740626.294288,0.0,114750.026936,43031.259917,71718.766724,461225.9175,325799.199408,585172.90512,6,11,20759.536597,38924.131382,2535258.441995,42,21,16,70,25,18,0,24.000,14.41,1.143,7.81,6.62,4.46,0
552,2085.45,569574.732916,296415.991583,741029.716293,0.0,114892.694066,43084.760091,71807.93368,461551.384414,326202.621413,585172.90512,5,10,20784.472158,38970.88556,2538303.697464,43,20,16,70,26,18,1,19.231,14.30,1.143,7.49,5.81,3.32,0
553,2083.92,567866.030004,296442.060408,741094.870802,0.0,115060.770202,43147.788642,71912.981265,461875.874922,326688.179533,585593.308731,6,10,20819.334973,39036.253339,2542561.318805,41,20,14,70,23,16,0,26.087,14.46,1.143,7.50,4.49,2.95,0
554,2084.26,566162.456218,296647.615021,741609.009552,0.0,115242.620525,43215.982513,72026.637717,462199.391979,327202.318283,585593.308731,5,9,20851.075208,39095.766281,2546437.595099,40,20,12,71,33,24,1,15.152,14.32,1.143,7.14,6.87,4.38,0
555,2084.71,564463.995888,296288.657744,740711.300324,0.0,115399.964107,43274.986356,72124.977456,462521.938455,327636.923503,586925.623179,4,8,20873.073215,39137.012544,2549124.101721,38,20,16,69,20,14,0,20.000,14.31,1.143,6.28,4.77,3.88,0
556,2081.11,562770.641918,296603.771694,741499.786335,0.0,115673.946048,43377.729584,72296.216169,462843.517312,328425.409514,586925.623179,6,10,20928.289832,39240.543702,2555867.431167,38,21,15,70,31,22,1,19.355,14.18,1.143,7.87,6.33,3.97,0
557,2079.74,561082.37105,295491.86043,738720.442886,0.0,115939.700297,43477.387427,72462.312575,463164.131422,329177.007966,590456.56508,5,9,20974.803339,39327.756529,2561547.89333,38,20,12,70,27,19,1,18.519,14.28,1.143,7.12,4.39,4.08,0
558,2082.48,559399.146726,295390.111981,738465.226488,0.0,116133.020169,43549.882379,72583.137495,463483.783676,329731.592469,591266.365981,6,10,21012.821911,39399.041351,2566190.911465,40,21,15,69,21,15,0,28.571,14.53,1.143,7.86,4.62,4.56,0
559,2082.65,557720.974871,294229.955878,735565.408863,0.0,116379.371255,43642.264036,72737.106923,463802.476966,330443.84066,594878.431797,6,10,21064.219497,39495.411826,2572467.841746,41,20,11,71,34,24,1,17.647,14.38,1.143,6.53,5.74,3.28,0
560,2086.42,556047.840362,293688.546486,734211.516786,0.0,116597.639908,43724.11478,72873.524831,464120.214178,331057.010405,596845.493619,5,9,21100.21849,39562.909938,2576864.21881,40,21,13,71,30,21,1,16.667,14.44,1.143,7.93,4.51,4.49,0
561,2087.79,554379.745248,293967.733272,734909.874945,0.0,116845.119727,43816.919712,73028.199718,464436.998162,331755.368564,596845.493619,5,10,21142.703082,39642.568549,2582052.649684,45,20,13,70,29,21,1,17.241,14.56,1.143,6.60,5.01,4.15,0
562,2085.29,552716.631336,294062.922585,735146.903509,0.0,117012.105724,43879.53946,73132.565966,464752.831786,332225.017583,597078.114074,5,10,21170.534562,39694.752575,2585451.569295,42,21,13,72,35,25,1,14.286,14.29,1.143,7.80,6.50,4.30,0
563,2087.79,551058.523781,293606.646474,734007.200556,0.0,117283.937296,43981.476299,73302.460698,465067.717941,333007.4278,599000.227244,6,10,21225.377915,39797.583861,2592149.313782,39,21,11,71,23,16,0,26.087,14.16,1.143,6.71,4.73,2.64,0
564,2083.85,549405.368166,293345.492602,733353.675733,0.0,117463.361234,44048.760275,73414.600659,465381.659443,333523.217635,600169.541902,6,11,21261.233909,39864.81385,2596528.227102,43,21,11,70,28,20,1,21.429,14.30,1.143,7.98,5.68,4.51,0
565,2085.28,547757.185247,293590.179276,733965.842778,0.0,117679.990101,44129.9961,73549.993701,465694.659101,334135.38468,600169.541902,5,9,21298.88451,39935.408726,2601126.306754,41,20,15,71,30,21,1,16.667,14.38,1.143,6.39,5.59,3.55,0
566,2087.68,546113.947763,293506.049879,733754.919423,0.0,117878.439074,44204.414464,73674.024309,466006.719738,334693.021951,600938.102528,5,9,21331.692423,39996.923563,2605132.973195,41,21,15,72,35,25,1,14.286,14.40,1.143,7.90,5.65,2.84,0
567,2087.33,544475.63743,293133.30482,732823.367414,0.0,118053.636281,44270.113416,73783.522563,466317.844188,335187.442257,602364.074843,5,10,21361.786976,40053.350851,2608808.270597,42,20,17,73,34,24,1,14.706,14.55,1.143,6.19,7.05,4.40,0
568,2087.65,542842.233197,293292.490495,733220.834536,0.0,118190.943803,44321.603736,73869.339764,466628.035254,335584.909379,602364.074843,6,11,21390.692744,40107.549167,2612338.387597,43,20,14,71,20,14,0,30.000,14.25,1.143,7.79,7.28,4.02,0
569,2087.40,541213.732199,292947.494191,732358.439305,0.0,118329.654755,44373.620343,73956.034109,466937.295724,335986.416175,603627.97687,6,10,21419.881766,40162.278583,2615903.096935,38,20,14,72,34,24,1,17.647,14.26,1.143,6.69,5.46,4.17,0
570,2090.52,539590.139385,292991.976126,732470.406019,0.0,118603.824936,44476.434161,74127.390472,467245.628361,336773.59502,604303.189001,6,11,21474.150241,40264.031973,2622530.63446,43,21,12,73,35,25,1,17.143,14.43,1.143,7.29,4.59,3.13,0
571,2090.03,537971.411969,292183.184555,730447.80739,0.0,118795.483169,44548.305998,74247.176867,467553.035997,337326.894583,606879.087193,6,11,21513.69903,40338.185952,2627360.530337,45,20,16,73,31,22,1,19.355,14.54,1.143,7.50,6.27,3.55,0
572,2092.01,536357.53136,292378.316269,730935.927403,0.0,118968.653378,44613.244826,74355.408247,467859.521439,337815.014596,606879.087193,5,9,21543.136091,40393.380442,2630955.531498,40,20,15,72,25,18,0,20.000,14.71,1.143,7.00,4.31,3.07,0
573,2090.81,534748.487608,292547.934929,731359.51296,0.0,119115.409546,44668.278389,74447.130852,468165.087419,338238.600153,606879.087193,6,11,21573.373497,40450.075579,2634648.274765,45,20,16,71,27,19,1,22.222,14.56,1.143,6.76,6.39,4.04,0
574,2094.31,533144.297213,291645.584585,729104.343071,0.0,119396.919356,44773.844567,74623.074483,468469.73664,339046.791316,609942.448245,6,11,21629.06237,40554.492217,2641449.278488,42,21,16,70,24,17,0,25.000,14.44,1.143,7.87,6.25,4.14,0
575,2091.95,531544.891766,291238.775941,728087.048785,0.0,119610.278129,44853.854106,74756.423716,468773.471911,339645.602687,611558.553902,5,9,21663.95007,40619.906655,2645709.938947,41,21,14,69,22,16,0,22.727,14.56,1.143,7.33,4.59,3.05,0
576,2088.06,529950.282059,291509.674076,728764.30671,0.0,119851.690263,44944.383656,74907.306299,469076.295982,340322.860612,611558.553902,5,10,21703.271451,40693.634245,2650512.06266,45,21,16,69,26,18,1,19.231,14.62,1.143,6.27,5.50,3.48,0
577,2086.12,528360.453901,291702.228189,729245.681608,0.0,120048.460489,45018.17249,75030.28769,469378.21156,340891.618362,611645.936754,6,11,21744.248615,40770.466429,2655516.398917,42,20,11,70,32,23,1,18.750,14.41,1.143,6.42,5.93,3.89,0
578,2089.97,526775.394464,291020.153503,727540.202446,0.0,120242.727789,45091.022727,75151.704752,469679.221387,341449.472862,613909.270416,6,10,21782.747948,40842.652679,2660218.130015,40,21,14,69,21,15,0,28.571,14.42,1.143,6.91,7.13,3.73,0
579,2091.21,525195.092175,290657.46824,726633.306367,0.0,120380.147391,45142.555077,75237.592003,469979.328187,341837.38803,615204.081663,5,10,21806.409901,40887.01884,2663107.846029,43,20,14,70,33,24,1,15.152,14.52,1.143,6.66,6.43,3.92,0
580,2093.20,523619.522835,290662.66831,726646.244808,0.0,120518.018783,45194.256849,75323.761623,470278.534659,342226.133917,615579.889109,5,9,21829.912518,40931.086247,2665978.103159,40,20,13,70,23,16,0,21.739,14.67,1.143,6.48,5.85,3.04,0
581,2093.14,522048.697249,290916.520362,727281.372831,0.0,120738.347384,45276.880074,75461.466998,470576.843486,342861.26194,615579.889109,6,11,21874.875995,41015.392767,2671469.267859,42,20,13,69,21,15,0,28.571,14.70,1.143,6.51,4.99,3.97,0
582,2095.51,520482.584178,289821.206874,724543.450533,0.0,121020.304191,45382.613876,75637.690002,470874.257398,343651.826942,619108.376409,5,9,21920.568253,41101.065751,2677049.434906,40,21,14,69,28,20,1,17.857,14.69,1.143,7.54,6.98,4.31,0
583,2095.12,518921.181284,288914.436903,722276.813915,0.0,121285.54401,45482.078808,75803.464889,471170.779076,344433.714729,622156.900814,7,12,21983.92198,41219.85399,2684786.508886,45,20,13,69,27,19,1,25.926,14.65,1.143,7.46,6.09,3.81,0
584,2092.56,517364.450692,289094.323788,722725.337429,0.0,121438.761042,45539.535195,75899.225534,471466.411193,344882.238243,622156.900814,7,12,22018.845144,41285.334923,2689051.500334,45,21,15,70,33,24,1,21.212,14.62,1.143,7.46,5.87,3.04,0
585,2095.77,515812.3759,289273.640979,723174.124422,0.0,121598.823595,45599.558652,75999.264629,471761.156431,345331.025236,622156.900814,5,9,22044.781468,41333.965532,2692218.974022,40,21,11,69,22,16,0,22.727,14.69,1.143,7.10,5.57,2.84,0
586,2095.63,514264.983055,288516.019837,721280.247902,0.0,121806.037166,45677.263741,76128.77311,472055.017386,345916.008436,624635.760534,5,9,22080.487746,41400.914804,2696579.603281,37,20,14,70,32,23,1,15.625,14.51,1.143,7.59,6.87,3.78,0
587,2097.53,512722.206214,288679.878183,721689.620795,0.0,121951.057858,45731.6465,76219.411042,472347.996742,346325.381329,624635.760534,5,10,22105.459032,41447.735966,2699629.221684,43,20,13,70,24,17,0,20.833,14.52,1.143,7.19,5.17,3.53,0
588,2099.68,511184.079299,288856.384006,722131.334143,0.0,122156.947372,45808.855067,76348.091988,472640.09716,346921.074,624789.739857,6,11,22148.642437,41528.704851,2704902.99511,43,20,11,71,31,22,1,19.355,14.30,1.143,7.46,5.87,2.96,0
589,2102.43,509650.552592,288604.815084,721502.29732,0.0,122407.277074,45902.728705,76504.548052,472931.321274,347624.291476,626121.994156,5,9,22189.918821,41606.098071,2709943.873534,38,21,16,72,36,26,1,13.889,14.44,1.143,6.17,7.13,3.75,0
590,2102.65,508121.617331,288474.229322,721175.222994,0.0,122560.65728,45960.246282,76600.410681,473221.671724,348058.389782,626883.166788,5,10,22216.930975,41656.74586,2713242.732857,44,20,15,73,35,25,1,14.286,14.20,1.143,6.84,5.68,3.00,0
591,2103.17,506597.303516,288398.976853,720987.73621,0.0,122798.358655,46049.384297,76748.97404,473511.151136,348747.931187,627760.194977,6,10,22267.751224,41752.033827,2719449.155792,40,20,16,71,20,14,0,30.000,14.03,1.143,7.37,5.58,3.37,0
592,2099.51,505077.553692,287800.418847,719491.307116,0.0,122999.983253,46124.993521,76874.989413,473799.76215,349315.609782,629824.302666,5,9,22301.680344,41815.650927,2723592.74961,38,21,14,70,26,18,1,19.231,14.15,1.143,5.97,4.83,3.76,0
593,2096.06,503562.361848,288019.221359,720038.299453,0.0,123190.46393,46196.423774,76994.039836,474087.507306,349862.602119,629824.302666,6,10,22339.435354,41886.441571,2728203.580242,38,21,14,70,27,19,1,22.222,14.41,1.143,6.78,6.97,3.98,0
594,2095.94,502051.710446,287575.912298,718930.206364,0.0,123414.290739,46280.358827,77133.931591,474374.389219,350496.246254,631566.03989,5,10,22378.943147,41960.518683,2733028.469509,43,20,15,70,25,18,0,20.000,14.16,1.143,7.05,5.56,3.17,0
595,2093.33,500545.581896,287752.0611,719370.163989,0.0,123570.640416,46338.989956,77231.650139,474660.410482,350936.203879,631566.03989,5,10,22405.120977,42009.602114,2736225.437019,43,21,11,70,28,20,1,17.857,14.22,1.143,8.05,4.39,4.65,0
596,2089.92,499043.996067,288041.706263,720094.828989,0.0,123828.585593,46435.719397,77392.865874,474945.573679,351660.868879,631566.03989,5,10,22447.682074,42089.404171,2741423.211024,43,21,17,70,27,19,1,18.519,14.43,1.143,7.61,6.55,4.35,0
597,2087.20,497546.893395,287157.374523,717883.498693,0.0,124036.91863,46513.844285,77523.074022,475229.881362,352258.29789,634374.799197,6,10,22488.533497,42166.000589,2746412.191071,39,21,14,71,32,23,1,18.750,14.57,1.143,6.55,4.30,3.70,0
598,2090.71,496054.285873,287425.103427,718553.140015,0.0,124270.509972,46601.441038,77669.068611,475513.33614,352927.939212,634374.799197,6,11,22534.220411,42251.663554,2751991.705532,44,21,12,72,36,26,1,16.667,14.61,1.143,6.13,5.04,3.57,0
599,2092.48,494566.156464,287500.84749,718742.258873,0.0,124443.733793,46666.399971,77777.333499,475795.940531,353405.250103,634662.99123,4,8,22557.821124,42295.914891,2754873.942624,40,20,13,72,31,22,1,12.903,14.68,1.143,7.21,5.89,3.45,0
600,2093.60,493082.481762,287701.335153,719243.248722,0.0,124621.53074,46733.073826,77888.456591,476077.697092,353906.239952,634662.99123,5,9,22587.953114,42352.412372,2758553.811923,39,20,15,71,27,19,1,18.519,14.75,1.143,6.98,6.38,2.83,0
601,2097.41,491603.264875,287866.900866,719657.135888,0.0,124763.241022,46786.215181,77977.025517,476358.608382,354320.127118,634662.99123,7,12,22619.745893,42412.023833,2762436.50511,42,21,14,69,22,16,0,31.818,14.86,1.143,6.82,5.01,4.24,0
602,2100.79,490128.478927,288019.866218,720039.952321,0.0,124976.696941,46866.26115,78110.435466,476638.676952,354931.395717,634891.443396,6,10,22661.147919,42489.652633,2767492.72765,41,21,15,69,26,18,1,23.077,14.73,1.143,6.67,5.09,3.84,0
603,2102.19,488658.13551,287139.730913,717839.338872,0.0,125173.27802,46939.979054,78233.29864,476917.905336,355498.078813,637658.739941,6,11,22701.270798,42564.883031,2772392.73428,46,20,11,69,23,16,0,26.087,14.70,1.143,6.58,6.75,4.02,0
604,2102.09,487192.190968,287345.897657,718354.762276,0.0,125348.171796,47005.56422,78342.60725,477196.296035,356013.502217,637658.739941,7,12,22742.971579,42643.071995,2777485.442169,45,20,13,69,27,19,1,25.926,14.68,1.143,7.24,4.79,3.55,0
605,2105.53,485730.641717,287518.427938,718786.068821,0.0,125498.826117,47062.05959,78436.7662,477473.851567,356444.808762,637658.739941,6,11,22772.129307,42697.742736,2781046.329794,43,21,16,71,35,25,1,17.143,14.76,1.143,6.95,5.54,3.11,0
606,2102.14,484273.467658,287423.083827,718547.720959,0.0,125659.20089,47122.20013,78537.000433,477750.574418,356903.449542,638355.728583,6,10,22802.904691,42755.446582,2784804.773683,40,21,15,70,23,16,0,26.087,14.89,1.143,7.67,6.52,4.57,0
607,2102.36,482820.686252,287248.649566,718112.075534,0.0,125883.444967,47206.291658,78677.152981,478026.467068,357549.335473,639437.259939,6,11,22848.385085,42840.72232,2790359.06681,43,20,16,71,33,24,1,18.182,14.79,1.143,6.38,6.80,3.23,0
608,2104.81,481372.266227,286512.270414,716271.119286,0.0,126143.640538,47303.864997,78839.775213,478301.532038,358280.084231,642008.964945,5,9,22891.190327,42920.982149,2795586.657024,39,21,13,71,32,23,1,15.625,14.47,1.143,6.93,5.63,4.03,0
609,2104.36,479928.185588,286753.126245,716873.248464,0.0,126352.438642,47382.164286,78970.274028,478575.771776,358882.213409,642008.964945,6,10,22933.928416,43001.116065,2800806.046146,41,20,16,72,34,24,1,17.647,14.66,1.143,6.26,7.19,3.83,0
610,2102.44,478488.455473,286032.400135,715071.657179,0.0,126602.368103,47475.887834,79126.479941,478849.188817,359586.219001,644514.561822,5,10,22976.158782,43080.298003,2805963.429708,43,20,12,71,29,21,1,17.241,14.80,1.143,6.80,5.61,2.91,0
611,2103.81,477053.027577,286071.247881,715168.63273,0.0,126812.318182,47554.619113,79257.69874,479121.785645,360178.889925,645010.257195,5,9,23012.316502,43148.093729,2810379.191344,41,20,17,71,31,22,1,16.129,14.52,1.143,7.11,7.02,3.49,0
612,2101.35,475621.907768,286326.640298,715807.094539,0.0,127034.476154,47637.928352,79396.547472,479393.564677,360817.351734,645010.257195,6,10,23056.618836,43231.160606,2815789.61398,39,21,16,70,25,18,0,24.000,14.33,1.143,6.58,5.53,3.86,0
613,2104.17,474195.066282,286521.446537,716293.777043,0.0,127203.926174,47701.472109,79502.453734,479664.528385,361304.034238,645010.257195,6,10,23090.249478,43294.21806,2819896.756153,38,21,15,71,32,23,1,18.750,14.40,1.143,6.18,5.55,4.39,0
614,2100.30,472772.515963,286797.076607,716983.045609,0.0,127443.706023,47791.389552,79652.316139,479934.679226,361993.302804,645010.257195,6,11,23138.152914,43384.037003,2825746.963351,43,21,14,71,30,21,1,20.000,14.30,1.143,7.52,6.81,3.33,0
615,2103.76,471354.228469,286068.691109,715161.975731,0.0,127660.301917,47872.613012,79787.688572,480204.019609,362602.914711,647440.93898,5,9,23174.484738,43452.159174,2830183.98744,40,21,17,71,31,22,1,16.129,14.19,1.143,7.56,5.21,4.38,0
616,2105.95,469940.21736,286375.375408,715929.171226,0.0,127925.389134,47972.020718,79953.368082,480472.55202,363370.110206,647440.93898,6,11,23230.206045,43556.636625,2836988.952116,42,20,16,71,32,23,1,18.750,14.27,1.143,6.67,5.59,3.82,0
617,2106.29,468530.437741,286584.227625,716450.636952,0.0,128110.022631,48041.258279,80068.764017,480740.278867,363891.575932,647440.93898,5,9,23262.143102,43616.518608,2840889.265282,40,20,16,69,20,14,0,25.000,14.45,1.143,7.09,6.13,3.82,0
618,2104.46,467124.863451,286755.141209,716877.573385,0.0,128261.086358,48097.907176,80163.178846,481007.202534,364318.512365,647440.93898,5,10,23288.424229,43665.795722,2844098.847999,45,20,17,69,26,18,1,19.231,14.37,1.143,7.99,5.45,2.92,0
619,2100.66,465723.528633,286520.868677,716292.293273,0.0,128454.329099,48170.373204,80283.955559,481273.325454,364872.534276,648580.241003,6,11,23326.245593,43736.710779,2848717.782105,45,21,16,68,21,15,0,28.571,14.60,1.143,6.42,5.73,4.43,0
620,2096.55,464326.390913,286745.129488,716852.819878,0.0,128653.931202,48245.223992,80408.706873,481538.650024,365433.060881,648580.241003,5,9,23359.056978,43798.232126,2852724.872564,38,21,15,67,22,16,0,22.727,14.48,1.143,7.02,5.19,4.55,0
621,2097.89,462933.441583,287003.540452,717499.319815,0.0,128888.05566,48333.020663,80555.034659,481803.178613,366079.560818,648580.241003,4,8,23391.691,43859.420918,2856710.302578,40,20,16,68,33,24,1,12.121,14.35,1.143,7.48,4.35,2.73,0
622,2096.02,461544.669343,286204.98736,715502.716368,0.0,129071.76752,48401.91261,80669.854571,482066.9136,366611.132524,651108.416156,6,10,23430.246763,43931.712974,2861418.92518,38,20,14,68,26,18,1,23.077,14.29,1.143,6.82,5.29,3.84,0
623,2095.49,460160.059474,286267.245371,715658.38888,0.0,129295.889627,48485.9584,80809.930888,482329.857382,367260.459527,651602.070647,6,10,23477.725021,44020.734707,2867217.207442,40,20,15,69,33,24,1,18.182,14.16,1.143,7.06,6.04,3.94,0
624,2097.06,458779.617228,285619.125489,714038.224221,0.0,129524.188158,48571.570349,80952.61747,482592.012335,367920.535096,653882.310875,6,10,23525.367283,44110.063948,2873035.518689,41,20,16,70,33,24,1,18.182,14.38,1.143,6.68,5.71,2.97,0
625,2095.90,457403.305856,285887.733167,714709.677977,0.0,129756.040223,48658.514873,81097.52501,482853.380849,368591.988852,653882.310875,6,11,23574.339866,44201.887541,2879016.295411,43,20,16,70,28,20,1,21.429,14.20,1.143,7.46,7.31,4.58,0
626,2096.69,456031.119302,285606.603257,714006.857932,0.0,129959.804149,48734.926345,81224.877464,483113.965236,369168.087381,655161.229449,5,9,23609.907179,44268.576253,2883359.953526,40,20,12,70,29,21,1,17.241,14.32,1.143,7.16,5.16,2.98,0
627,2100.17,454663.066416,285843.287055,714598.487936,0.0,130170.260909,48813.84763,81356.412939,483373.767866,369759.717385,655161.229449,5,10,23644.834167,44334.064356,2887625.411984,44,21,13,70,28,20,1,17.857,14.35,1.143,7.06,7.23,4.08,0
628,2104.30,453299.101066,286034.027055,715074.924488,0.0,130336.020303,48876.007402,81460.01256,483632.791064,370236.153937,655161.229449,6,11,23677.921135,44396.102421,2891666.157994,45,21,15,71,31,22,1,19.355,14.31,1.143,6.81,4.86,3.11,0
629,2100.38,451939.256162,286350.488757,715867.007041,0.0,130618.082602,48981.780764,81636.301497,483891.037195,371028.23649,655161.229449,5,10,23724.282097,44483.029224,2897327.990489,42,21,14,70,24,17,0,20.833,14.49,1.143,6.36,6.20,3.87,0
630,2096.80,450583.467238,285999.453439,714988.982739,0.0,130845.40019,49067.024859,81778.374989,484148.508605,371681.799482,656692.816743,6,11,23769.758908,44568.298244,2902881.846038,43,21,15,73,37,26,1,16.216,14.28,1.143,6.66,5.28,4.21,0
631,2100.41,449231.742195,285686.795784,714207.213114,0.0,131048.41495,49143.155394,81905.259214,484405.207593,372276.501914,658069.2888,7,12,23816.247192,44655.463776,2908559.227746,45,21,14,74,34,24,1,20.588,14.56,1.143,7.57,6.60,3.90,0
632,2101.36,447884.07056,285099.881263,712739.861656,0.0,131209.205246,49203.451755,82005.753149,484661.136459,372730.230726,659990.36907,5,9,23843.84883,44707.216847,2911930.077789,41,20,11,74,31,22,1,16.129,14.56,1.143,6.71,6.17,2.80,0
633,2103.68,446540.445702,285396.357911,713481.526919,0.0,131473.200205,49302.449864,82170.749998,484916.297542,373471.895989,659990.36907,5,10,23887.410358,44788.894712,2917250.029452,45,21,12,75,36,26,1,13.889,14.43,1.143,6.94,5.12,2.98,0
634,2100.08,445200.848857,285243.370816,713098.258973,0.0,131630.264916,49361.34913,82268.915442,485170.693141,373912.78202,660814.523047,5,9,23913.129959,44837.118965,2920391.035822,41,21,11,73,22,16,0,22.727,14.54,1.143,6.98,5.20,2.87,0
635,2103.20,443865.285022,285188.593647,712961.479853,0.0,131813.212027,49429.954296,82383.257386,485424.325552,374426.664917,661465.185064,5,10,23943.271356,44893.634084,2924072.053932,42,21,16,74,34,24,1,14.706,14.45,1.143,6.14,5.05,3.74,0
636,2104.92,442533.715791,284909.791212,712264.539982,0.0,131954.639256,49482.989506,82471.649404,485677.197062,374835.435459,662570.895477,6,11,23972.712673,44948.836553,2927667.574797,43,20,14,73,23,16,0,26.087,14.41,1.143,7.48,6.50,4.08,0
637,2106.65,441206.161192,285212.348448,713021.897719,0.0,132223.091366,49583.659047,82639.431973,485929.309976,375592.793196,662570.895477,5,9,24018.700652,45035.064013,2933283.856745,38,20,13,72,25,18,0,20.000,14.59,1.143,6.41,7.00,3.96,0
638,2105.21,439882.60226,284512.425305,711271.893315,0.0,132489.516502,49683.568473,82805.947683,486180.66658,376328.750991,665056.857676,4,8,24055.977961,45104.958967,2937836.348135,41,20,11,72,31,22,1,12.903,14.29,1.143,6.66,6.40,3.84,0
639,2104.18,438562.993086,284719.049816,711787.706533,0.0,132674.957877,49753.108988,82921.848542,486431.269143,376853.872707,665066.166174,5,9,24088.787708,45166.477244,2941843.238579,38,20,15,73,35,25,1,14.286,14.13,1.143,7.51,4.72,3.98,0
640,2106.25,437247.356925,283834.821121,709577.759767,0.0,132929.367152,49848.512466,83080.854339,486681.119881,377592.089079,668014.329312,6,11,24143.290738,45268.670426,2948499.421229,43,20,12,72,27,19,1,22.222,14.00,1.143,7.36,5.41,4.46,0
641,2104.16,435935.660093,283045.821059,707605.083333,0.0,133176.089963,49941.03352,83235.056096,486930.221097,378307.43817,670702.354837,6,10,24195.846505,45367.212489,2954917.794298,39,20,13,73,35,25,1,17.143,14.08,1.143,6.12,6.13,2.72,0
642,2101.11,434627.883461,282067.206966,705158.374104,0.0,133410.163889,50028.811242,83381.3523,487178.575027,378981.773667,673823.399563,6,11,24243.393534,45456.363169,2960724.475276,43,21,11,73,32,23,1,18.750,14.07,1.143,7.26,7.22,3.05,0
643,2104.98,433324.016324,281702.464636,704245.844657,0.0,133555.345799,50083.254458,83472.090993,487426.183878,379390.07253,675144.227873,5,9,24267.577047,45501.707257,2963677.886874,41,21,15,72,28,20,1,17.857,14.29,1.143,6.90,6.59,4.25,0
644,2106.30,432024.065002,281761.144696,704392.705578,0.0,133709.47594,50141.053261,83568.422331,487673.04988,379815.300003,675422.594425,4,8,24288.858176,45541.609375,2966276.844854,40,20,13,70,20,14,0,20.000,14.49,1.143,6.54,5.22,2.89,0
645,2109.79,430728.027598,281989.081112,704963.030102,0.0,133908.021476,50215.507837,83692.513291,487919.175308,380385.624527,675422.594425,6,10,24328.303873,45615.570058,2971094.150682,40,21,16,70,26,18,1,23.077,14.38,1.143,7.92,6.61,3.17,0
646,2111.69,429435.880648,282176.35779,705430.889031,0.0,134073.681245,50277.63025,83796.050647,488164.562396,380853.483456,675422.594425,5,10,24356.948942,45669.279562,2974592.429743,42,20,14,69,20,14,0,25.000,14.46,1.143,6.59,5.30,4.48,0
647,2108.77,428147.615984,281957.22341,704883.862339,0.0,134330.88895,50374.083139,83956.805462,488409.213308,381592.503227,676708.640888,6,10,24408.149213,45765.280071,2980845.262906,39,21,12,70,33,24,1,18.182,14.35,1.143,6.13,6.76,2.98,0
648,2110.91,426863.20754,282140.432696,705341.009276,0.0,134497.615174,50436.605473,84061.009352,488653.130246,382075.636736,676734.62746,6,11,24443.518785,45831.598019,2985164.771974,42,20,13,70,24,17,0,25.000,14.14,1.143,8.02,5.63,3.98,0
