step,liquidatorOrders,liquidations,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,insuranceFundOutflow
905,8,4,33936.117083,63630.219933,4144448.354128,930673.153162
906,10,6,33968.866285,63691.624687,4148447.850446,930673.153162
907,12,7,34016.228495,63780.428831,4154231.96041,930673.153162
908,10,5,34058.199428,63859.12433,4159357.660614,932759.763286
909,12,7,34114.458866,63964.610776,4166228.344513,937016.373799
910,11,6,34149.444645,64030.209112,4170500.982822,937403.460472
911,10,6,34179.55769,64086.671072,4174178.53851,938922.65018
912,11,6,34228.981097,64179.33996,4180214.372098,942284.876401
913,10,5,34263.017821,64243.158817,4184371.107018,944020.122469
914,10,6,34311.740611,64334.514049,4190321.377796,944020.122469
915,11,6,34354.421624,64414.54095,4195533.796615,944020.122469
916,9,5,34386.615306,64474.904105,4199465.450121,944020.122469
917,11,6,34429.300987,64554.939757,4204678.438937,944020.122469
918,10,5,34460.56178,64613.553745,4208496.163388,944250.614189
919,11,6,34515.324563,64716.233963,4215184.068275,947929.769116
920,8,4,34535.157095,64753.419961,4217606.116322,948592.836171
921,10,6,34579.550543,64836.657677,4223027.666246,949055.379783
922,8,4,34599.470844,64874.008242,4225460.433075,949523.765264
923,10,6,34630.10529,64931.44783,4229201.664912,951523.818881
924,9,5,34663.772176,64994.573241,4233313.233403,952904.80079
925,9,5,34703.223326,65068.544147,4238131.205104,952904.80079
926,9,5,34737.090753,65132.045573,4242267.2647,952904.80079
927,12,7,34771.233725,65196.063646,4246436.975195,955046.493983
928,10,5,34808.968852,65266.81701,4251045.377678,956757.500296
929,11,6,34850.493287,65344.675326,4256116.549375,958521.064688
930,9,5,34879.813704,65399.651109,4259697.305419,960619.244746
931,9,5,34906.89097,65450.420983,4263004.116606,962353.221859
932,10,5,34935.145778,65503.398749,4266454.735127,962379.329219
933,9,5,34964.097827,65557.683841,4269990.504169,963920.720043
934,8,4,34986.144162,65599.02072,4272682.912889,965323.476083
935,9,5,35024.027288,65670.051582,4277309.389729,965954.627934
936,8,4,35057.018154,65731.909456,4281338.399292,967791.904156
937,11,6,35091.278521,65796.147645,4285522.446733,968610.711506
938,9,5,35117.645858,65845.586402,4288742.557785,968610.711506
939,8,4,35139.19909,65885.998712,4291374.7463,970194.709936
940,12,7,35185.468816,65972.754448,4297025.436629,973286.969773
941,9,5,35220.106959,66037.700967,4301255.619951,974770.471546
942,9,5,35260.632317,66113.686013,4306204.77932,976524.308281
943,10,6,35296.800086,66181.50058,4310621.76815,977499.002155
944,8,4,35329.026569,66241.925235,4314557.427392,978101.833126
945,10,5,35359.093333,66298.300418,4318229.331012,978101.833126
946,11,6,35398.600678,66372.37669,4323054.165583,978101.833126
947,10,6,35441.93926,66453.636532,4328346.889979,979509.530257
948,10,6,35483.375215,66531.328948,4333407.256062,979509.530257
949,12,7,35538.398725,66634.49803,4340127.00232,979509.530257
950,10,6,35592.343252,66735.644019,4346714.977777,980975.307391
951,9,5,35616.057233,66780.107735,4349611.047812,982664.102944
952,8,4,35645.545322,66835.397903,4353212.280772,984436.988264
953,10,5,35677.2788,66894.898175,4357087.731836,985320.736709
954,10,6,35714.361135,66964.427553,4361616.412048,985612.654214
955,9,5,35742.156443,67016.543756,4365010.914116,985612.654214
956,10,5,35773.346313,67075.024763,4368819.977065,985997.556567
957,10,5,35807.240569,67138.576494,4372959.313157,985997.556567
958,10,5,35845.174682,67209.702957,4377592.016806,985997.556567
959,8,4,35871.774834,67259.578243,4380840.560454,987970.075722
960,10,6,35921.155217,67352.166462,4386871.139829,987970.075722
961,8,4,35946.040982,67398.827271,4389910.313915,987970.075722
962,10,6,35977.442612,67457.705328,4393745.238055,990169.438237
963,9,5,36018.921124,67535.477538,4398810.801352,990169.438237
964,9,5,36063.183907,67618.470256,4404216.393738,992391.896255
965,9,4,36099.22344,67686.04438,4408617.721733,992391.896255
966,11,6,36133.088095,67749.540608,4412753.442733,993303.970305
967,9,5,36176.279049,67830.523647,4418028.138022,993307.115518
968,10,5,36222.748875,67917.654572,4423703.265609,993307.115518
969,11,6,36267.413352,68001.400467,4429157.914964,996087.521215
970,10,6,36306.514656,68074.715413,4433933.161799,996087.521215
971,10,5,36344.414759,68145.778106,4438561.711913,996401.791826
972,9,4,36370.040376,68193.826138,4441691.240447,996401.791826
973,11,6,36425.707504,68298.202004,4448489.588574,996401.791826
974,8,4,36451.430533,68346.432684,4451631.013569,996401.791826
975,9,4,36486.601203,68412.377691,4455926.231726,997571.818932
976,9,5,36522.755651,68480.167281,4460341.593735,1000113.945349
977,9,5,36554.608152,68539.890721,4464231.580508,1000113.945349
978,8,4,36576.468172,68580.878258,4466901.235452,1000698.184654
979,10,5,36603.68623,68631.912118,4470225.240872,1000873.731824
980,9,5,36639.109581,68698.330902,4474551.317682,1003511.598783
981,10,5,36673.55543,68762.916869,4478758.01706,1003511.598783
982,10,6,36726.424634,68862.046628,4485214.668717,1006998.322502
983,9,5,36762.855451,68930.35441,4489663.782257,1009150.25844
984,10,5,36789.93532,68981.129164,4492970.911279,1011028.133742
985,10,6,36844.822853,69084.043288,4499674.051285,1013180.149202
986,9,5,36884.089841,69157.668891,4504469.532261,1013180.149202
987,11,6,36933.431369,69250.184256,4510495.366379,1017021.233875
988,11,6,36976.445824,69330.83636,4515748.506813,1017769.435369
989,10,6,37005.11178,69384.585028,4519249.336757,1019098.785265
990,10,6,37044.531624,69458.497237,4524063.485306,1019098.785265
991,10,6,37089.215444,69542.279401,4529520.496936,1020157.971186
992,8,4,37114.289096,69589.292499,4532582.616753,1021049.240176
993,10,5,37141.585739,69640.473705,4535916.219307,1021262.187425
994,11,6,37171.824957,69697.172239,4539609.183862,1021384.633591
995,11,6,37212.543312,69773.519155,4544581.913024,1021384.633591
996,11,6,37243.728808,69831.991961,4548390.441832,1021384.633591
997,9,5,37290.879256,69920.399052,4554148.690413,1023930.123429
998,8,4,37310.378468,69956.960075,4556530.031769,1023946.257015
999,9,5,37344.170701,70020.320512,4560656.908285,1023946.257015
