step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
369,2047.29,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.63,8.00,5.00,0
370,2045.37,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.42,5.00,3.00,0
371,2046.82,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.10,4.00,2.00,0
372,2044.68,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.46,6.00,4.00,0
373,2041.18,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.10,10.00,6.00,0
374,2039.57,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.89,4.00,3.00,0
375,2040.59,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.02,3.00,2.00,0
376,2038.84,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.58,5.00,3.00,0
377,2040.52,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.24,4.00,3.00,0
378,2044.59,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.92,11.00,7.00,0
379,2043.58,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,4.93,2.00,1.00,0
380,2044.77,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.82,3.00,2.00,0
381,2043.61,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.69,3.00,2.00,0
382,2041.97,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.01,4.00,3.00,0
383,2044.54,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.58,7.00,5.00,0
384,2044.38,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.75,0.00,0.00,0
385,2041.26,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.27,9.00,6.00,0
386,2043.41,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.52,6.00,4.00,0
387,2045.45,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.96,5.00,3.00,0
388,2044.76,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.36,2.00,1.00,0
389,2042.59,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.63,6.00,4.00,0
390,2039.41,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.56,9.00,6.00,0
391,2038.99,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.06,1.00,0.00,0
392,2040.24,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.15,3.00,2.00,0
393,2039.69,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.72,1.00,1.00,0
394,2038.99,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.39,2.00,1.00,0
395,2039.79,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.89,2.00,1.00,0
396,2037.72,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.12,6.00,4.00,0
397,2039.35,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.99,4.00,3.00,0
398,2043.30,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.37,11.00,7.00,0
399,2045.97,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.06,7.00,5.00,0
400,2045.61,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.76,1.00,0.00,0
401,2042.10,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.18,10.00,6.00,0
402,2043.18,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.31,3.00,2.00,0
403,2047.11,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.23,11.00,7.00,0
404,2045.57,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.53,4.00,3.00,0
405,2043.72,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.01,5.00,3.00,0
406,2042.43,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.33,3.00,2.00,0
407,2042.28,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.72,0.00,0.00,0
408,2044.39,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.32,6.00,4.00,0
409,2042.42,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.66,5.00,3.00,0
410,2043.60,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.77,3.00,2.00,0
411,2040.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.63,8.00,5.00,0
412,2037.54,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.02,9.00,6.00,0
413,2039.46,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.43,5.00,3.00,0
414,2038.17,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.31,3.00,2.00,0
415,2040.87,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.24,7.00,5.00,0
416,2036.91,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.43,11.00,7.00,0
417,2040.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.15,11.00,7.00,0
418,2037.95,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.98,8.00,5.00,0
419,2037.70,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.23,0.00,0.00,0
420,2036.77,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,4.59,2.00,1.00,0
421,2039.23,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.06,7.00,4.00,0
422,2039.22,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.01,0.00,0.00,0
423,2041.71,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.21,7.00,4.00,0
424,2041.33,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.89,1.00,0.00,0
425,2039.58,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.56,5.00,3.00,0
426,2039.71,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.64,0.00,0.00,0
427,2037.71,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.83,5.00,3.00,0
428,2037.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.52,0.00,0.00,0
429,2040.21,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.77,7.00,4.00,0
430,2041.05,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,4.12,2.00,1.00,0
431,2044.88,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.78,11.00,7.00,0
432,2042.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.13,6.00,4.00,0
433,2044.59,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.72,5.00,3.00,0
434,2040.74,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.84,11.00,7.00,0
435,2042.44,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.34,5.00,3.00,0
436,2044.62,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.66,6.00,4.00,0
437,2041.09,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.29,10.00,6.00,0
438,2043.13,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,10.01,6.00,4.00,0
439,2043.48,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.71,1.00,0.00,0
440,2046.48,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.71,8.00,5.00,0
441,2047.23,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.65,2.00,1.00,0
442,2047.36,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.65,0.00,0.00,0
443,2046.16,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.89,3.00,2.00,0
444,2046.80,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.13,1.00,1.00,0
445,2047.90,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.40,3.00,2.00,0
446,2046.75,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.61,3.00,2.00,0
447,2050.09,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.32,9.00,6.00,0
448,2051.11,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,4.98,2.00,1.00,0
449,2053.40,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.13,6.00,4.00,0
450,2051.81,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.72,4.00,3.00,0
451,2051.92,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.54,0.00,0.00,0
452,2055.45,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.20,10.00,6.00,0
453,2058.70,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,15.81,9.00,6.00,0
454,2060.30,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.78,4.00,3.00,0
455,2058.83,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.16,4.00,2.00,0
456,2062.61,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.35,11.00,7.00,0
457,2060.94,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.07,4.00,3.00,0
458,2064.26,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,16.12,9.00,6.00,0
459,2065.79,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.38,4.00,2.00,0
460,2069.68,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,18.82,11.00,7.00,0
461,2071.30,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,7.85,4.00,3.00,0
462,2067.20,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.80,11.00,7.00,0
463,2069.03,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.85,5.00,3.00,0
464,2065.03,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.33,11.00,7.00,0
465,2066.69,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,8.06,4.00,3.00,0
466,2062.66,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.52,11.00,7.00,0
467,2061.43,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,5.95,3.00,2.00,0
468,2060.82,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.98,1.00,1.00,0
469,2061.00,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.86,0.00,0.00,0
470,2060.33,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.23,1.00,1.00,0
471,2060.52,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.92,0.00,0.00,0
472,2063.51,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.53,8.00,5.00,0
473,2059.52,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.36,11.00,7.00,0
474,2059.04,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,2.31,1.00,0.00,0
475,2061.48,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.84,7.00,4.00,0
476,2061.51,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,0.14,0.00,0.00,0
477,2059.10,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,11.68,7.00,4.00,0
478,2057.24,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,9.02,5.00,3.00,0
479,2059.94,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.09,7.00,5.00,0
480,2062.52,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.53,7.00,5.00,0
481,2065.21,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.07,7.00,5.00,0
482,2061.50,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,17.97,10.00,7.00,0
483,2064.37,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.92,8.00,5.00,0
484,2063.09,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,6.21,3.00,2.00,0
485,2067.17,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.79,11.00,7.00,0
486,2070.23,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,14.78,8.00,5.00,0
487,2074.28,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,19.57,11.00,7.00,0
488,2071.64,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.72,7.00,5.00,0
489,2072.61,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,4.68,2.00,1.00,0
490,2072.98,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,1.78,1.00,0.00,0
491,2073.63,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.16,1.00,1.00,0
492,2074.43,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,3.84,2.00,1.00,0
493,2076.99,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,12.34,7.00,4.00,0
494,2079.85,793676.0,85000.0,0.0,0.0,595.257,198.419,396.838,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.85,1.000,13.77,8.00,5.00,0
