step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
235,2016.55,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,11.69,7.00,4.00,0
236,2018.82,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,11.25,6.00,4.00,0
237,2020.19,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,6.80,4.00,2.00,0
238,2017.00,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,15.80,9.00,6.00,0
239,2019.81,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,13.96,8.00,5.00,0
240,2019.44,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,1.83,1.00,0.00,0
241,2019.96,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,2.53,1.00,1.00,0
242,2021.13,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,5.79,3.00,2.00,0
243,2022.17,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,5.16,3.00,2.00,0
244,2021.95,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,1.06,0.00,0.00,0
245,2024.87,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,14.44,8.00,5.00,0
246,2027.77,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,14.31,8.00,5.00,0
247,2029.23,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,7.19,4.00,2.00,0
248,2031.50,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,11.19,6.00,4.00,0
249,2030.16,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,6.57,3.00,2.00,0
250,2028.22,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000996,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,9.57,5.00,3.00,0
251,2025.99,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,10.99,6.00,4.00,0
252,2026.04,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,0.23,0.00,0.00,0
253,2022.86,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,15.68,9.00,6.00,0
254,2020.53,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,11.51,6.00,4.00,0
255,2022.57,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,10.09,6.00,4.00,0
256,2019.04,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,17.46,10.00,6.00,0
257,2022.52,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,17.23,10.00,6.00,0
258,2024.24,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,8.52,5.00,3.00,0
259,2021.15,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,15.31,9.00,6.00,0
260,2017.83,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,16.40,9.00,6.00,0
261,2021.38,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,17.60,10.00,7.00,0
262,2022.35,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001046,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,4.81,2.00,1.00,0
263,2024.35,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,9.88,5.00,3.00,0
264,2024.19,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,0.79,0.00,0.00,0
265,2026.24,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,10.14,6.00,4.00,0
266,2023.33,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,14.36,8.00,5.00,0
267,2027.07,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,18.45,11.00,7.00,0
268,2023.77,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,16.25,9.00,6.00,0
269,2027.35,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,17.66,10.00,7.00,0
270,2030.50,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.001096,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,15.57,9.00,6.00,0
271,2033.99,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001096,80482.046493,0.0,1,1,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,16.667,9.61,0.000,17.18,10.00,6.00,0
272,2032.38,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001096,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,7.92,4.00,3.00,0
273,2029.42,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001096,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,14.55,8.00,5.00,0
274,2032.00,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001096,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,12.71,7.00,5.00,0
275,2034.73,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,13.44,8.00,5.00,0
276,2032.05,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,13.21,7.00,5.00,0
277,2035.37,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,16.33,9.00,6.00,0
278,2031.56,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,18.70,11.00,7.00,0
279,2032.84,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,6.30,3.00,2.00,0
280,2036.12,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,16.13,9.00,6.00,0
281,2035.00,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,5.51,3.00,2.00,0
282,2035.08,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,0.40,0.00,0.00,0
283,2035.66,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.88,1.00,1.00,0
284,2033.56,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,10.36,6.00,4.00,0
285,2031.86,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,8.36,5.00,3.00,0
286,2035.35,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001146,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,17.19,10.00,6.00,0
287,2033.46,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,9.26,5.00,3.00,0
288,2035.23,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,8.70,5.00,3.00,0
289,2031.97,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,16.02,9.00,6.00,0
290,2035.72,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,18.44,11.00,7.00,0
291,2035.16,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.77,1.00,1.00,0
292,2034.30,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,4.21,2.00,1.00,0
293,2038.36,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,19.95,11.00,7.00,0
294,2042.42,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,19.95,11.00,7.00,0
295,2041.24,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,5.81,3.00,2.00,0
296,2041.51,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,1.32,0.00,0.00,0
297,2042.39,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,4.34,2.00,1.00,0
298,2045.03,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001196,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,12.92,7.00,5.00,0
299,2048.51,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,17.02,10.00,6.00,0
300,2044.74,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,18.44,11.00,7.00,0
301,2047.75,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,14.76,8.00,5.00,0
302,2044.25,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,17.13,10.00,6.00,0
303,2046.27,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,9.90,5.00,3.00,0
304,2050.32,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,19.79,11.00,7.00,0
305,2051.70,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,6.73,4.00,2.00,0
306,2047.67,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,19.65,11.00,7.00,0
307,2044.45,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,15.72,9.00,6.00,0
308,2045.99,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,7.55,4.00,3.00,0
309,2048.23,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,10.94,6.00,4.00,0
310,2049.88,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001246,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,8.06,4.00,3.00,0
311,2050.30,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.06,1.00,0.00,0
312,2053.75,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,16.81,10.00,6.00,0
313,2051.00,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,13.38,8.00,5.00,0
314,2053.99,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,14.57,8.00,5.00,0
315,2049.98,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,19.49,11.00,7.00,0
316,2052.25,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,11.04,6.00,4.00,0
317,2051.82,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.09,1.00,0.00,0
318,2051.98,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,0.79,0.00,0.00,0
319,2049.59,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,11.64,6.00,4.00,0
320,2045.99,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,17.56,10.00,7.00,0
321,2045.75,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,1.19,0.00,0.00,0
322,2043.28,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001296,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,12.05,7.00,4.00,0
323,2045.03,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,8.53,5.00,3.00,0
324,2045.50,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.31,1.00,0.00,0
325,2045.00,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.45,1.00,0.00,0
326,2041.35,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,17.84,10.00,7.00,0
327,2039.74,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,7.89,4.00,3.00,0
328,2035.87,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,18.95,11.00,7.00,0
329,2038.99,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,15.30,9.00,6.00,0
330,2039.44,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.21,1.00,0.00,0
331,2042.52,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,15.12,9.00,6.00,0
332,2039.70,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,13.83,8.00,5.00,0
333,2038.13,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,7.66,4.00,3.00,0
334,2038.98,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001346,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,4.17,2.00,1.00,0
335,2037.85,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001396,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,5.57,3.00,2.00,0
336,2040.72,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001396,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,14.12,8.00,5.00,0
337,2041.56,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001396,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,4.10,2.00,1.00,0
338,2045.26,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001396,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,18.13,10.00,7.00,0
339,2047.23,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001396,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,9.61,5.00,3.00,0
340,2047.66,18872.0,90000.0,80482.046493,0.0,3003.062963,79.462,158.924,0.001396,80482.046493,0.0,0,0,1494.149561,2764.676963,0.0,0,0,3,0,6,0,6,0.000,9.61,0.000,2.11,1.00,0.00,0
341,2046.36,19148.0,90000.0,80484.806493,0.0,3003.269963,79.531,159.062,0.001396,80484.806493,0.0,0,0,1494.149561,2764.676963,0.0,0,1,5,0,6,2,4,0.000,9.93,137.754,6.33,3.00,2.00,0
342,2048.57,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001396,80537.078706,0.0,1,1,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,16.667,9.93,0.000,10.77,6.00,4.00,0
343,2051.17,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001396,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,12.69,7.00,5.00,0
344,2054.77,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001396,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,17.54,10.00,7.00,0
345,2056.49,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001396,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,8.39,5.00,3.00,0
346,2059.78,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001396,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,16.00,9.00,6.00,0
347,2057.60,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001446,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,10.56,6.00,4.00,0
348,2059.70,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001446,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,10.21,6.00,4.00,0
349,2056.42,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001446,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,15.93,9.00,6.00,0
350,2054.87,19010.0,90000.0,80537.078706,0.0,3004.649963,79.531,159.062,0.001446,80537.078706,0.0,0,0,1494.839561,2766.056963,0.0,0,0,4,0,6,0,6,0.000,9.93,0.000,7.56,4.00,3.00,0
351,2051.53,19228.0,90000.0,80539.258706,0.0,3004.813463,79.5855,159.171,0.001446,80539.258706,0.0,0,0,1494.839561,2766.056963,0.0,0,1,5,0,6,2,4,0.000,10.18,175.404,16.25,9.00,6.00,0
352,2054.02,19119.0,90000.0,80599.112503,0.0,3005.903463,79.5855,159.171,0.001446,80599.112503,0.0,1,1,1495.384561,2767.146963,0.0,0,0,5,0,6,0,6,16.667,10.18,0.000,12.15,7.00,4.00,0
